artist,song_title,use,show
Lucinda-Williams,Can't Let Go,"0:27The recruits hangout with Dr. Langdon at a bar, then she suggests a game about serial killers.",Quantico • S1E928 Nov 20150
Lucinda-Williams,Walk On,,Ricki and the Flash6 Aug 20150
Lucinda-Williams,Walk On,,Ricki and the Flash6 Aug 20150
Lucinda-Williams,Still I Long for Your Kiss,0:22Montage of Liv doing shots at a bar.,iZombie • S1E1018 May 20150
Lucinda-Williams,Something About What Happens When We Talk,,Wild2 Dec 20140
Lucinda-Williams,Something About What Happens When We Talk,0:31Frank drops Cheryl off and says goodbye.,Wild2 Dec 20140
Lucinda-Williams,Reason to Cry,0:25Hank and Carla are kissing in Firefly Tavern,The Judge9 Oct 20140
Lucinda-Williams,Are You Alright?,0:28Cohle is injecting fluid into his arms to make him look like a junkie. Continues as Cohle sneaks into the evidence room.,True Detective • S1E49 Feb 20144
Lucinda-Williams,Born to Be Loved,Terry asks Lafayette for a favour.,True Blood • S6E620 Jul 20130
Lucinda-Williams,Everything But the Truth,,The Lone Ranger2 Jul 20130
Lucinda-Williams,Kiss Like Your Kiss (feat. Elvis Costello),Jason and Crystal talk after having sex.,True Blood • S3E87 Aug 20110
Lucinda-Williams,Still I Long For Your Kiss,Tim & Tyra catch up while he's on his break.,Friday Night Lights • S5E122 Feb 20110
Lucinda-Williams,Lake Charles,Sookie tends to Bill after fighting off the Rattrays.,True Blood • S1E16 Sep 20081
Lucinda-Williams,Rescue,Chad & Kevin break up.,Brothers And Sisters • S1E187 Apr 20070
Lucinda-Williams,Are You Alright?,House tears up the plane ticket; months later Emma hangs pictures from her hospital stay.,House M.D. • S3E173 Apr 20072
Lucinda-Williams,Gentle of my Mind,1:55Second song heard during the credits,Talladega Nights: The Ballad of Ricky Bobby3 Aug 20060
Lucinda-Williams,Righteously,Syd tracks a suspicious Vaughn to a bar and confronts him.,Alias • S2E171 Mar 20030
Lucinda-Williams,Lonely Girls,,Shallow Hal29 Nov 20001
The-Weirdos,We Got the Neutron Bomb,,Hunters • S1E920 Feb 20200
The-Weirdos,Solitary Confinement,,Lords of Dogtown29 Nov 20040
Elvis-Sinatra,Handsome Guys,,Shallow Hal29 Nov 20001
Darius-Rucker,Big Old Shoulders,,Breakthrough16 Apr 20193
Darius-Rucker,This Is My World,,Shallow Hal29 Nov 20001
Randy-Weeks,Countryside With You,,Shallow Hal29 Nov 20001
Bellevue-Cadillac,Blow Wind Blow,,Shallow Hal29 Nov 20001
Madredeus,Oxala,,Shallow Hal29 Nov 20001
Ellis-Paul,Annalee,,Hall Pass24 Feb 20110
Ellis-Paul,The Cotton's Burning,,Hall Pass24 Feb 20110
Ellis-Paul,Nothing Left to Take,,Hall Pass24 Feb 20110
Ellis-Paul,Monster Riff 1,,Hall Pass24 Feb 20110
Ellis-Paul,Heaven's Wherever You Are,,Hall Pass24 Feb 20110
Ellis-Paul,Waking Up to Me,,Hall Pass24 Feb 20110
Ellis-Paul,The Day After Everything Changed,1:07Fred sits on his bed after sending the girl home. Meg shows up at his door.,Hall Pass24 Feb 20110
Ellis-Paul,The Lights of Vegas,,Hall Pass24 Feb 20110
Ellis-Paul,Sweet Mistakes,,Shallow Hal29 Nov 20001
Ellis-Paul,The World Ain't Slowin' Down,,"Me, Myself & Irene23 Jun 20000"
Ellis-Paul,The World Ain't Slowin' Down,"0:29Charlie drives on the highway with Irene when he comes across a cow on the road. (1:45) Hank proposes to Irene, plays into the end credits.","Me, Myself & Irene23 Jun 20000"
Jerry-Kalaf-Trio,Folk Song,,Shallow Hal29 Nov 20001
Rebecka-Tornqvist,As I Am,,Shallow Hal29 Nov 20001
Lars-Luis-Linek-and-Johannes-Matthias-Hoffmann,Turkmenistan Violin,"0:21Mr. Blut swings a sword and tells the Damocles Enterprise board members about the sword’s history. (1:27) Duncan calls Vivian, he wants to make a deal.",Polar25 Jan 20190
Lars-Luis-Linek-and-Johannes-Matthias-Hoffmann,Hurdy Gurdy Groove,Bash arrives at the party to find Kenna dancing with Antoine.,Reign • S2E1519 Feb 20150
Lars-Luis-Linek-and-Johannes-Matthias-Hoffmann,Stan Gets Me,,Shallow Hal29 Nov 20001
Edison-Lighthouse,Love Grows (Where My Rosemary Goes),Recopilation of Elle and Flynn's moments,The Kissing Booth10 May 20182
Edison-Lighthouse,Love Grows (Where My Rosemary Goes),,Shallow Hal29 Nov 20001
Frank-Sinatra-Count-Basie-and-His-Orchestra,The Best Is Yet To Come,,The Corruptor29 Nov 19980
Joshua-Li-iBoy-Shintani,Never Forget Where I'm From,,Shallow Hal29 Nov 20001
John-Coltrane-and-Johnny-Hartman,My One and Only Love,,The Corruptor29 Nov 19980
Bobby-Chen,Song for a Jolly Gathering,,The Corruptor29 Nov 19980
Alex-To,I Hurt You Accidentally,,The Corruptor29 Nov 19980
Monifah,Touch It,,The Corruptor29 Nov 19980
Don-Tiare-and-His-Orchestra,Eileen's Theme,,The Corruptor29 Nov 19980
Jose-Jose,Lo Dudo,Sampled in 'Let Me Fly',The Corruptor29 Nov 19980
KRS-One-ft-Cam-Ron-Killah-Priest-Run-D-M-C-Buskshot-Prodigy-Keith-Murray-and-Vigilante,5 Buroughs,,The Corruptor29 Nov 19980
He-Wang,Tian Mi Mi,,The Corruptor29 Nov 19980
Keith-Murray,Slap Somebody,,The Corruptor29 Nov 19980
Marc-Dorsey,Break It Down,,The Corruptor29 Nov 19980
