artist,song_title,use,show
The-Hudson-Chamber-Ensemble,Allons Faire Nos Barbes ,,Good Trouble • S2E1618 Feb 20200
The-Hudson-Chamber-Ensemble,In Evangelium,Flashback of Miranda's uncle talking to her at her parent's funeral.,Pretty Little Liars • S4E1322 Oct 20130
Lerin-Herzer-and-Andrew-Joslyn,Meant To Move,Miranda runs into Caleb and point him towards Hanna.,Pretty Little Liars • S4E1322 Oct 20130
Kathryn-Hallberg,"Hear, Say, See",Emily gets a note from Alison while at work asking her to meet.,Pretty Little Liars • S4E1514 Jan 20140
The-Morse-Codes,All The Right Reasons,Aria talks about 'The Cradle Robber' entry as Hanna tries to turn up the radio.,Pretty Little Liars • S4E1514 Jan 20140
Hannah-Miller,Nothing's Alright,,Virgin River • S1E75 Dec 20190
Hannah-Miller,Still I Rise,0:44Ripley emerges from the fire.,Station 19 • S2E1417 Apr 20190
Hannah-Miller,Auld Lang Syne,,Little Women27 Sep 20180
Hannah-Miller,We Can Always Come Back To This,,This is Us • S1E1620 Feb 201718
Hannah-Miller,Little Bit,Hanna kisses Travis as he's about to leave; Emily gets ready for her meeting with Alison; Ashley returns home to find Hanna & Travis still kissing.,Pretty Little Liars • S4E1621 Jan 20140
Hollywood-Film-Music-Orchestra,Building The Dream,The black & white film daring the girls to find Ali plays.,Pretty Little Liars • S4E147 Jan 20140
Lily-Lane,Nothin' But Trouble,Aria leaves Ezra a message about her conversation with Maggie; Aria sees Jesse enters The Brew.,Pretty Little Liars • S4E1728 Jan 20141
Uriah,Immunity,0:37Music blasts as Ashley's security system goes haywire.,Pretty Little Liars • S6E1829 Feb 20160
Uriah,S.O.S.,Aria brings Caleb coffee and gets an update on decrypting Mona's hard drive.,Pretty Little Liars • S5E146 Jan 20150
Uriah,V Is For Vengeance,Music plays over the P.A. system as Emily freaks out and calls her dad to pick her up from school; continues as Emily tries to escape out a window.,Pretty Little Liars • S4E1728 Jan 20140
Paul-Pritchard,The Black Dahlia,"Hanna watches as Mona hands Ezra a drink on their balcony, then they both head inside.",Pretty Little Liars • S4E1911 Feb 20140
Elle,Addicted To The Bad Boys,Spencer finds Ezra having dinner at the Hart & Huntsman bar.,Pretty Little Liars • S4E1728 Jan 20140
The-Cocanuts,Street Lights,"0:54Aubrey questions Booth about how he was acting during the investigation, then Booth explains that Aubrey is up for a supervisor position in L.A.",Bones • S12E1013 Mar 20170
The-Cocanuts,Figure Me Out ,0:54City overview; Aubery apologizes to Jessica for being distracted over his father.,Bones • S12E423 Jan 20170
The-Cocanuts,Street Lights,Hanna & Emily discuss Aria & whether or not Ezra is A; Spencer arrives and hands over her remaining pills to Hanna.,Pretty Little Liars • S4E2018 Feb 20140
Molly-Jenson-ft-Greg-Laswell,Talk Me Out,Riley talks Aria into bailing on the campus tour to get breakfast.,Pretty Little Liars • S4E224 Mar 20140
Juliet-Lyons,CMI15105 Arabesque,0:21Batou feeds the stray dogs at the alleyway.,Ghost in the Shell30 Mar 20170
Juliet-Lyons,White Wedding,A puts a wedding dress into a garment bag.,Pretty Little Liars • S4E224 Mar 20140
Frank-Chacksfield,I Don't Know Where To Start,"Aria shows Paige how to use a camera, then they chat about Emily.",Pretty Little Liars • S4E1911 Feb 20140
Lucy-Wainwright-Roche,Open Season,"Aria tries to decide on an outfit while fielding a call from her mom about the liquor tab from the hotel room, then Ella surprises her by walking in the door.",Pretty Little Liars • S4E2311 Mar 20140
Analogue-Revolution-ft-Marissa-Beatini,Style,Ashley tells the girls it's time to head on stage; Spencer witnesses Mrs. DiLaurentis pass someone an item in the woods.,Pretty Little Liars • S4E2311 Mar 20140
Jeremy-and-The-Harlequins,A Chinese Restaurant on Christmas,,Good Trouble • S2E1015 Dec 20190
Jeremy-and-The-Harlequins,Trip Into the Light,0:38Colleen and Misty do shots and discuss what they'd do if they had a million dollars.,Luke Cage • S2E321 Jun 20180
Jeremy-and-The-Harlequins,Heart And Soul,Mona sees a news story about Ali & the girls.,Pretty Little Liars • S5E110 Jun 20140
Nick-D-and-The-Believers,Wanted,"0:26At The Brew, Yvonne ignores Toby's call.",Pretty Little Liars • S6E2014 Mar 20160
Nick-D-and-The-Believers,Wanted,0:38.,Blood & Oil • S1E95 Dec 20150
Nick-D-and-The-Believers,My Way Home,,Stitchers • S1E28 Jun 20150
Nick-D-and-The-Believers,My Way Home,"At The Brew, the girls discuss the note Paige sent the police and what could happen as a result.",Pretty Little Liars • S4E2311 Mar 20140
Guardian-Ghost,This Old Heart Of Mine,"Hanna, Spencer & Toby wait for Caleb to join them; Toby confronts Caleb about what's bugging him.",Pretty Little Liars • S5E1119 Aug 20140
Guardian-Ghost,The Deep End,"Ali & CeCe meet Noel at a diner, so CeCe can get papers to leave town.",Pretty Little Liars • S5E110 Jun 20140
The-Cold-and-Lovely,"Oh, My Love",Mona tells Mike about her plan to help protect the girls at school.,Pretty Little Liars • S5E217 Jun 20140
Sarah-Blaine,Dance With the Devil,,The Arrangement • S2E217 Mar 20180
Sarah-Blaine,Never Get To Heaven,Mrs. Di Laurentis's body is removed from her backyard.,Pretty Little Liars • S5E217 Jun 20147
Voom-Voom,All I Need,Hooded & masked figures surround Ali & the girls in the park.,Pretty Little Liars • S5E110 Jun 20140
Michelle-Anderson,Heartbeat,Emily asks Ezra if he came across the name 'Varjak' in his research.,Pretty Little Liars • S5E223 Mar 20150
Michelle-Anderson,Alone,Hanna runs into Caleb at The Brew.,Pretty Little Liars • S5E58 Jul 20140
Denmark-And-Winter,Every Breath You Take,"Aria & Ezra have sex; Emily asks Alison if she's still awake, then they kiss.",Pretty Little Liars • S5E58 Jul 20140
Garrison-Starr-and-AG,Redeeming Fire,Juliet tells Nick she thinks her job is honorable; Noelle tells Oliver his been cleared of any connection to the bombing and can return to work; Sam assures Andy she's not responsible for ruining anyone's life.,Rookie Blue • S6E88 Jul 20150
Garrison-Starr-and-AG,Fool For You,Alison asks Emily if she can stay the night; montage of Emily watching over a sleeping Alison.,Pretty Little Liars • S5E615 Jul 20140
Garrison-Starr-and-AG,Fool for You,,Finding Carter • S1E314 Jul 20140
The-Bixby-Knolls,All a Lie,,Stitchers • S1E315 Jun 20151
The-Bixby-Knolls,"Preacher, Teacher",,Shameless • S5E431 Jan 20150
The-Bixby-Knolls,All a Lie,,Shameless • S5E324 Jan 20150
The-Bixby-Knolls,All A Lie,Hanna decides to dye her hair a different color as Mona watches from outside the salon.,Pretty Little Liars • S5E324 Jun 20140
In-The-Valley-Below,Peaches,Hanna drinks whiskey while Caleb suggests places where they could travel.,Pretty Little Liars • S5E829 Jul 20140
The-Silver-Lake-Chorus,From the Snow-Tipped Hills,"0:36Spencer asks Marco if they can stay at the youth centre a bit longer, after she hears music; they kiss; Toby and Yvonne kiss during their wedding.",Pretty Little Liars • S7E131 May 20170
The-Silver-Lake-Chorus,What Child Is This?,"A looks at a riding hat, then opens a secret compartment in an armchair.",Pretty Little Liars • S5E829 Jul 20140
The-Rix-ft-Jessi-Collins,Beautiful Disaster,Ashley suggests that Hanna & Allison meet her at the mall to go shopping.,Pretty Little Liars • S5E95 Aug 20140
Hellogoodbye,(Everything Is) Debatable,Hanna runs into Sydney at The Brew and is convinced to stay and talk with her.,Pretty Little Liars • S5E722 Jul 20140
Colony-House,This Beautiful Life,,Good Behavior • S2E618 Nov 20174
Colony-House,Follow Me Down,,Bull • S1E166 Mar 20170
Colony-House,Silhouettes,Hanna & Caleb go jogging as Spencer passes them in her car with her stereo blaring.,Pretty Little Liars • S5E1012 Aug 20140
Georgi-Kay,Wake Up,,The Bold Type • S4E412 Feb 20200
Georgi-Kay,Ipswich,"At The Brew, Ezra tells Allison she's not alone, then her father interrupts them; Aria witnesses the exchange between Ezra & Allison.",Pretty Little Liars • S5E1012 Aug 20140
Jules-Larson-AG,Bend Into The Break,"Killian asks Freya for her help in the storeroom, then tells her he can't remember how he got married.",Witches Of East End • S2E87 Sep 20140
Jules-Larson-AG,This One's Gonna Hurt,"Aria tells Byron that Mike being with Mona is a bad idea, then he reminds her of their plans for a family outing.",Pretty Little Liars • S5E1119 Aug 20140
Spelles,Bird in a Cage,,Containment • S1E118 Apr 20160
Spelles,"Oh, These Monsters","0:28Caleb gives Hanna a fake drive, as Spencer arrives to tell them that she kept Yvonne's phone when it was left behind.",Pretty Little Liars • S6E158 Feb 20160
Spelles,Bird In A Cage,Aria sends Ezra a text about Tanner's questioning; Aria avoids Hanna at lunch; Spencer waits in her optometrist's office while her pupils dilate and spots what she thinks is two Jennas.,Pretty Little Liars • S5E95 Aug 20140
Garrison-Starr-AG,Where There's Smoke,Toby asks Spencer what Melissa sent her that has her so upset.,Pretty Little Liars • S5E1119 Aug 20140
Peter-Bradley-Adams-and-Jillian-Edwards,All Ours Days,Emily runs into Paige at school and then end up kissing; Mona sees her mom at school.,Pretty Little Liars • S5E1226 Aug 20140
The-Alternate-Routes-ft-Lily-Costner,Nothing More,"Aria explains to Ezra how her extended family will treat him at Thanksgiving; Spencer looks at old photos of the girls with Allison, then is interrupted by 'Officer' Toby's arrival; Spencer gives Toby a graduation gift.",Pretty Little Liars • S5E1226 Aug 20140
Ken-Christianson,Isn't This What Lovers Do?,Emily encounters a dressed up Paige at The Brew.,Pretty Little Liars • S5E1119 Aug 20140
Farmdale,Celebrate,0:08Julia's witch group parties at her place; Kady tries to reassure Julia that everything will go okay.,The Magicians • S1E123 Apr 20162
Farmdale,I'm Gonna Get Ya,"0:37Pawter drags Hills back to her office, then uses him to access The Company database.",Killjoys • S1E623 Jul 20151
Farmdale,Ooh La La (Feel so Good),,Shameless • S5E728 Feb 20150
Farmdale,Celebrate,afshv,Shameless • S5E110 Jan 20150
Farmdale,Celebrate,The girls look around the Christmas Ball for Alison; Spencer has her photo take with a Santa-dressed Lucas.,Pretty Little Liars • S5E139 Dec 20140
Blake-and-Kristy,This Is The Season,"Aria follows Alison and sees her kissing someone dressed as Santa Claus, then she runs to inform Emily; Emily heads off to have her picture taken with Santa Claus.",Pretty Little Liars • S5E139 Dec 20140
Bekuh-Boom,Up With The Volume,"Aria runs into Holbrook dressed as Santa; Paige, Ezra & Caleb watch Alison head outside.",Pretty Little Liars • S5E139 Dec 20140
Denmark-Winter,You Are Here,0:52Fallon kisses Liam in front of everyone after his declaration of love.,Dynasty • S3E614 Nov 20190
Denmark-Winter,Atonement,0:01Ian struggles to get free of his vehicle after it goes off the road and into the water; [0:35] repeats as Ben decides to let Ian drown.,Siren • S2E1631 Jul 20190
Denmark-Winter,Obsidian,"0:59Ian kidnaps Ryn, then calls his editor saying he has evidence for his story.",Siren • S2E1524 Jul 20190
Denmark-Winter,Secret (Pretty Little Liars: The Perfectionists Theme),0:01Theme song.,Pretty Little Liars: The Perfectionists • S1E119 Mar 20190
Denmark-Winter,Do You Really Want to Hurt Me,"0:57A drunk Alexis takes one of Blake's guns, then stumbles outside and turns her suicide attempt into a murder.",Dynasty • S2E137 Feb 20190
Denmark-Winter,Don't Fear the Reaper (Re:Imagined),"0:43Dave kisses Crystal, their interrupted by the Royals arrive.",Inhumans • S1E626 Oct 20170
Denmark-Winter,Stand By Me,0:45Montage of couples kissing; Hannah and Caleb are married by a Justice of the Peace as Ashley stands witness.,Pretty Little Liars • S7E1812 Jun 20171
Denmark-Winter,Every Breath You Take (Re:Imagined),0:45Emily reminisces about her relationship with Allison.,Pretty Little Liars • S7E120 Jun 20160
Denmark-Winter,Don't Fear the Reaper (Re:Imagined),0:53Freya performs the spell; Vincent tells Marcel he's just as bad as Klaus and then states he's turning the church into a sanctuary for anyone that needs it.,The Originals • S3E2219 May 20166
Denmark-Winter,Merry Little Christmas,0:37.,The Originals • S3E99 Dec 20151
Denmark-Winter,Jingle Bells,0:39Mary Louise complains about the service at the bar as Stefan joins her and distracts her while Valerie drugs her.,The Vampire Diaries • S7E99 Dec 20151
Denmark-Winter,Every Breath You Take,0:44Stefan calls Caroline to apologize for bailing on her and promises to be there for her.,The Vampire Diaries • S7E82 Dec 20152
Denmark-Winter,We Got To Get Outta This Place,Detective Holbrook gives a statement to the media stating that Mona was murdered; A replaces a nativity baby with a doll dressed up like Mona then puts a picture of the girls in a snow globe.,Pretty Little Liars • S5E1226 Aug 20140
Kate-Miller-Heidke-ft-Passenger,Share Your Air,Emily & Paige discuss what they'll miss together with Paige in California.,Pretty Little Liars • S5E146 Jan 20150
Us-and-Our-Daughters,The Best Is Yet To Come,"Spencer is informed the charges against her were dropped; the girls talk about how nice is would be to leave town, then watch a fireworks display that ends with an A.",Pretty Little Liars • S5E146 Jan 20150
Janyelle-Crawford-Sweetersongs,Showstopper,"Emily follows two of Alison's new minions, who turn out to be Sidney & Jenna.",Pretty Little Liars • S5E139 Dec 20140
Fort-Atlantic,Just Hold On,,Kevin (Probably) Saves the World • S1E29 Oct 20170
Fort-Atlantic,My Love Is With You,Ezra,Pretty Little Liars • S5E1513 Jan 20150
Fort-Atlantic,Up From The Ground,"Sam tells Sheldon how Corinne used to be; Charlotte finds Mason, then he asks her if his mom is dead.",Private Practice • S5E149 Feb 20120
Djoir-Jordan,Partypocalypse,"Hanna is given a tour of Ballard College, then takes a break to phone Caleb.",Pretty Little Liars • S5E1513 Jan 20150
Fort-Jams,Jacket Inside,Aria shows Emily the text she got from Holbrook.,Pretty Little Liars • S5E1620 Jan 20150
Maggie-Chapman,It Should've Been You,"Talia asks Emily if her t-shirt belonged to her ex, then suggests she needs to try something new.",Pretty Little Liars • S5E1620 Jan 20150
Storyman,Afloat,Hanna tells the girls that the police want to re-interview Caleb about the storage place; Lesli asks emily where to find Hanna.,Pretty Little Liars • S5E183 Feb 20150
Xavier-and-Ophelia,Falling Down,Talia reties Emily's apron; Mike asks Jonny what he's working on; Hanna introduces Mike to Lesli.,Pretty Little Liars • S5E183 Feb 20150
Greg-Barnhill,I Was Waiting For You,Aria & Emily follow Mike into a bar and see him give a package to Cyrus.,Pretty Little Liars • S5E1910 Feb 20150
Ariana-Grande-Jessie-J-and-Nicki-Minaj,Bang Bang,Emily & Hanna practice a dance routine as Caleb arrive with lunch; repeats as the girls continue practicing; Ashley calls Caleb to ask how Hanna's doing; Jonny sets off an alarm taking down the last canvas in the gallery; Hanna performs for her pageant adviser.,Pretty Little Liars • S5E2017 Feb 20150
Shakira-ft-Rihanna,Can't Remember To Forget You,Talia sees Emily practicing her dance routine; continues as Emily tries to teach Talia her routine.,Pretty Little Liars • S5E2124 Feb 20151
Javier-Dunn,One More Minute,0:04The girls get a text from Spencer saying she's following Mary; Emily witnesses a somewhat awkward encounter between Aria and Ezra.,Pretty Little Liars • S7E61 Aug 20161
Javier-Dunn,Just Like Dreaming,"Spencer buys Colin & herself a beer, then they discuss the Shakespeare play they just saw.",Pretty Little Liars • S5E223 Mar 20150
Javier-Dunn,Just Like Dreaming,,Finding Carter • S1E711 Aug 20140
AG,We'll Be Free (feat. nilu),0:48Andy figures out that Pruitt's cancer has returned and confronts him; Travis pretends to be Pilar's son until she stops responding.,Station 19 • S3E626 Feb 20200
AG,Shine a Light (feat. Connie Lim),0:41,The Good Doctor • S3E1516 Feb 20201
AG,Play With Fire (feat. Valerie Broussard),,Animal Kingdom • S4E78 Jul 20190
AG,Legendz (feat. Devvon Terrell),0:18Tandy and Tyrone head for the record store; Brigid fights a group of bad guys.,Cloak & Dagger • S2E1029 May 20190
AG,Say It Now (feat. nilu),0:57Andrew takes Meredith to the hospital roof for a date; Tom and Teddy have mani-pedis; Ben and Miranda make up for lost time; Link orders a drink after realizing he's been stood up; Andrew and Meredith kiss.,Grey's Anatomy • S15E126 Feb 20190
AG,No Expectations (feat. Brian Fennell),"0:57Shaun arrives at Aaron's home to find him in hte bathroom, he sits with him, Aaron 'thanks' him.",The Good Doctor • S2E1327 Jan 20194
AG,Inside Out,36:23Blaine and Jackie go back to her place for sex.,iZombie • S1E223 Mar 20150
AG,Terrible Thing,Allison sees Hanna being taken to her cell.,Pretty Little Liars • S5E223 Mar 20150
AG,Inside Out,Tommy & Wendy play darts at the bar; Ivar & Isis meet up with Frederick and introduce themselves to Freya.,Witches Of East End • S2E427 Jul 20140
Ameritz,A Pain That I'm Used To,Allison showers and looks in the mirror; Allison's trial starts.,Pretty Little Liars • S5E2310 Mar 20150
Edward-Jay-Eve-Loiseau-and-Vasco,Paris Skies A,Caleb holds up Aria's phone after answering the call from Varjak; repeats as Caleb & the girls play the song for Hanna over the phone.,Pretty Little Liars • S5E2310 Mar 20151
Neil-Kramer,Ten Miles Of Anger,"Aria tells Ezra about the 'present' left on her porch, then asks him to talk to Mike for her.",Pretty Little Liars • S5E2417 Mar 20150
Sammy-Kaye-and-Billy-Williams,Don't Fence Me In,"The girls and Mona get outside, only to find themselves surrounded by an electric fence.",Pretty Little Liars • S5E2524 Mar 20150
The-Woodbine-Sessions,I Go On,Emily puts on one of her father's army jackets then opens up his gun safe.,Pretty Little Liars • S6E29 Jun 20150
Fallulah,Big Bite,,The Bold Type • S1E219 Jul 20170
Fallulah,Give Us A Little Love,Emily calls the girls to fill them in on what Sara told her; Andrew is questioned by the police; Allison looks at old family photos.,Pretty Little Liars • S6E29 Jun 20151
Fallulah,I Lay My Head,,Teen Wolf • S1E526 Jun 20111
Miriam-von-Eigen,Makin' Me Dance,The girls feign dancing while looking around the room.,Pretty Little Liars • S5E2524 Mar 20150
Aron-Wright-ft-Fleurie,Crystallize,"Aria looks through photos and pauses on one of Andrew, this is interrupted by Ezra; Hanna talks with Dr. Sullivan.",Pretty Little Liars • S6E316 Jun 20150
Tele-Novella,Trouble In Paradise,Spencer asks Sabrina is she can sell her some marijuana.,Pretty Little Liars • S6E423 Jun 20150
Caitlin-Anne-Webster,Black Moon,"Sara argues with her mom on the phone, then tells Emily she has to go back home; Emily suggests Sara become legally emancipated.",Pretty Little Liars • S6E530 Jun 20150
Fantasy-Sanity,Let That DJ Blow Ur Mind,,Shameless • S6E216 Jan 20160
Fantasy-Sanity,2nite Is 2mrw,"Sara's tattoo is finished, then She talks Emily into getting one.",Pretty Little Liars • S6E530 Jun 20150
Fantasy-Sanity,Good Stuff,"As Emily is getting her tattoo, Sara sees a text message about A on her phone.",Pretty Little Liars • S6E530 Jun 20150
Fantasy-Sanity,We Came to Dance,,Shameless • S5E1021 Mar 20150
Casey-Lee-Hurt,Doing Nothing,Ezra tells Aria she can hang out at The Brew if she's not ready to go back to school.,Pretty Little Liars • S6E316 Jun 20150
Dorothy,Raise Hell,"0:01At a park, two friends record and watch as friend spins around on a playground roundabout using a motorcycle.",9-1-1 • S3E1222 Mar 20200
Dorothy,Wicked Ones,Song from the trailer.,Fahrenheit 11/920 Sep 20180
Dorothy,Kiss It,Song as they do legs training.,Cobra Kai • S1E31 May 20180
Dorothy,Down to the Bottom,,The Good Fight • S2E13 Mar 20180
Dorothy,Down to the Bottom,0:13Chloe and Lucifer visit the roller derby where Maggie Cole competes.,Lucifer • S3E1010 Dec 20171
Dorothy,Shelter,Putting away clothes in the Closet,Good Behavior • S2E99 Dec 20171
Dorothy,Raise Hell,,American Satan12 Oct 20170
Dorothy,Raise Hell,,American Satan12 Oct 20170
Dorothy,Wicked Ones,0:09Scott and Liam discuss how to get close enough to Mrs. Finch to expose her as the other face of the Anuk-ite.,Teen Wolf • S6E1816 Sep 20170
Dorothy,Kiss It,Season 2 SDCC trailer.,Wynonna Earp • S2E18 Jun 20170
Dorothy,Wicked Ones,0:41,Famous in Love • S1E317 Apr 20171
Dorothy,Wicked Ones,"0:58When Landon an Chase get out of the car, Ophelia and Jules attack them; Ophelia chases after Landon when he runs, stabs him with a knife and gives him a warning, unaware she's being filmed by multiple people.",Sweet/Vicious • S1E512 Dec 20161
Dorothy,Missile,0:32Sybil goads Bonnie and Caroline with talk of how Damon and Enzo will both end up in hell for their bad deeds; Sybil reads Caroline's mind; Stefan tells Enzo to run from the fight.,The Vampire Diaries • S8E33 Nov 20160
Dorothy,Wicked Ones,0:44Hooten deposits most of his earning in a church collection box; repeats during the promo for 102.,Hooten & The Lady • S1E115 Sep 20160
Dorothy,Wicked Ones,0:27Harvey meets Sean outside his building and they discuss Sean's new witness,Suits • S6E723 Aug 20162
Dorothy,Wicked Ones,Season 4 trailer.,Orange is the New Black • S4E116 Jun 20160
Dorothy,Raise Hell,,Now You See Me 29 Jun 20160
Dorothy,Gun In My Hand,0:01Wynonna gets drunk and dances in an attempt to forget her time with Jack; Doc chases off a  guy with a knife.,Wynonna Earp • S1E926 May 20160
Dorothy,Get Up,"0:28Lexington, KY - Caroline and Alaric visit a tattoo parlor looking for Phoenix Stone vampire Ashlynn.",The Vampire Diaries • S7E2028 Apr 20160
Dorothy,Gun In My Hand,,Shades of Blue • S1E92 Mar 20160
Dorothy,Bang Bang Bang,0:38.,The Originals • S3E82 Dec 20151
Dorothy,Raise Hell,"0:31Mary Louise walks up to Nora, kisses her, then leads her out of the room.",The Vampire Diaries • S7E611 Nov 20150
Dorothy,Wicked Ones,Mona tells Lesli the girls know about her time at Radley; A works on an Aria doll wig.,Pretty Little Liars • S6E530 Jun 20150
Albert,Dots and Dashes,0:05Flashback to Karen and her boyfriend counting out their drug money in a trailer.,Daredevil • S3E1018 Oct 20180
Albert,Away We Go,0:27,Famous in Love • S1E717 Apr 20170
Albert,"Thomas, WV","Caleb shows Sara one of the tasks he wants her to do, then Sara asks him about Allison.",Pretty Little Liars • S6E614 Jul 20150
Fractures,Time Frame,"0:10Clary hugs Luke goodbye; Raphael assures Isabelle that his people are searching for Valentine, then tells her there is more between them than a blood craving.",Shadowhunters • S2E196 Aug 20170
Fractures,Mortal,Unaired series finale ending.,Frequency • S1E1324 Jan 20170
Fractures,Won't Win,0:13.,The Royals • S2E1016 Jan 20161
Fractures,It's Alright,0:04Elizabeth tells Carter that everyone makes mistakes.,Finding Carter • S2E2314 Dec 20150
Fractures,Mortal,Hanna informs Emily they were all tagged with microchips; Spencer notes that Dean isn't at their NA meeting; Aria sees Ezra & Nicole chatting cozily at The Brew; Sara kisses Emily.,Pretty Little Liars • S6E614 Jul 20150
Fractures,Won't Win,,Finding Carter • S2E64 May 20150
Fractures,Cadence,,Finding Carter • S2E26 Apr 20151
Wyles-and-Simpson,Can't Switch Off,0:36Detective Tanner tells Emily that she finds it interesting that Rosewood didn't have another murder until Emily and her friends returned.,Pretty Little Liars • S6E1615 Feb 20160
Wyles-and-Simpson,Metamorphosis,Spencer helps Hanna look into the scholarship she received.,Pretty Little Liars • S6E721 Jul 20150
Carousel,Not Enough,"Emily tells Aria about the relationship with Sara, then suggests she doesn't have to go to the prom alone.",Pretty Little Liars • S6E828 Jul 20150
Carousel,Letâ€™s Go Home,,Finding Carter • S2E101 Jun 20150
Carousel,My Type,,Finding Carter • S2E101 Jun 20150
Carousel,Another Day,,Finding Carter • S2E711 May 20150
AG-and-Brad-Gordon,Terrible Thing,"At The Brew, the girls commiserate over their being barred from prom and graduation.",Pretty Little Liars • S6E94 Aug 20151
AG-and-Brad-Gordon,Pretty,The girls take 'prom' pictures; Hanna asks Toby if he knows what Caleb is up to; the girls' moms discuss how screwed up Allison's family is; Aria comments on Allison's absence.,Pretty Little Liars • S6E94 Aug 20151
