artist,song_title,use,show
Sofi-Bonde,See Through (Demo Version),,The City • S1E34 Jan 20090
Sofi-Bonde,Nothing's Wrong,,The City • S1E228 Dec 20080
Sofi-Bonde,Defense,Lauren &amp; Lo talk about Audrina moving out.,The Hills • S4E133 Nov 20080
Sofi-Bonde,Out Of Space (Demo Version),Spencer encourages Holly to leave.,The Hills • S4E58 Sep 20080
Sofi-Bonde,Fallout,Spencer picks up wedding invitations while Stephanie tells him about her conversation with Heidi.,The Hills • S3E173 Dec 20070
Eric-Klein-and-Christian-Salyer,Everybody in da House,0:07First song during the high school basketball game.,Assassination of a High School President7 Apr 20080
Baluji-Shrivastav,Raga Pahari,,Million Dollar Arm15 May 20140
Baluji-Shrivastav,Raga Ahir-Bhairau,0:17The Indian song playing as Bobby is interviewing Nurse Platt while investigating the papers.,Assassination of a High School President7 Apr 20080
A-Band-of-Bees,(This Is For The) Better Days,Crosby and Jasmine enter the laundry.,Parenthood • S1E1111 May 20100
A-Band-of-Bees,Gaia,0:24Song in the elevator after Mike gets high.,Suits • S1E25
Michael-Joshua-Wise,Monikan,,Assassination of a High School President7 Apr 20080
Harijiwan,Drum Thunder,,Assassination of a High School President7 Apr 20080
The-Soft-Boys,I Got the Hots,0:51The police take Paul away to an institution and Bobby decides he has to get him out.,Assassination of a High School President7 Apr 20080
The-Soft-Boys,I Wanna Destroy You,Max &amp; Michael pick up their yearbooks.,Roswell • S2E197 May 20010
Bachan-Kaur,Amrit Naam,0:49Bobby and Francesca (Mischa Barton) kiss in the Nurses office. She thanks him for saving her life.,Assassination of a High School President7 Apr 20080
No-Big-Fish,I Need Your Love,0:43While Bobby talks to the frat house leader about Paul.,Assassination of a High School President7 Apr 20080
Stellastarr,Graffiti Eyes,,Gossip Girl • S2E2120 Apr 20090
Stellastarr,Somewhere Across Forever,0:55Second song at the party after Francesca gives Bobby a drink. ,Assassination of a High School President7 Apr 20080
Omni,Equestrian,0:02Intro to Horses.,Animals • S3E423 Aug 20180
Omni,Pump That Music,1:08Bobby gets beat up after sneaking into Marty's van.,Assassination of a High School President7 Apr 20080
Omni,Batterie,Santiago vs Devon.,Friday Night Lights • S2E1218 Jan 20080
Mt-Egypt,Sing Till I,1:10Bobby goes home with Fransesca from school and they have a bath together.,Assassination of a High School President7 Apr 20080
Mt-Egypt,St. Augustine's Road,,Brothers And Sisters • S1E811 Nov 20060
French-Kicks,Sex Tourists,0:44Plays in the car after Dodge and Jenny make out.,Seeking a Friend for the End of the World21 Jun 20120
French-Kicks,The Trial of the Century,1:18Sally returns for George. Plays into end credits.,The Art of Getting By27 Jul 20110
French-Kicks,The Trial of the Century,1:22Bobby/Funky describes the investigation and reveals how everyone was involved. ,Assassination of a High School President7 Apr 20080
The-Whigs,Tiny Treasures,,Mr Mercedes • S3E614 Oct 20190
The-Whigs,So Lonely,,Mr Mercedes • S3E323 Sep 20190
The-Whigs,Hot Bed,,Shameless • S3E89 Mar 20130
The-Whigs,Rock And Roll Forever,Deacon is asked to rock out more on the stage; The Revel Kings are introduced on stage.,Nashville • S1E99 Jan 20130
The-Whigs,I Am for Real,,Shameless • S2E1124 Mar 20120
The-Whigs,Mission Control,,Shameless • S2E54 Feb 20120
The-Whigs,Kill Me Carolyne,,Shameless • S2E428 Jan 20120
The-Whigs,Right Hand On My Heart,,Shameless • S2E17 Jan 20120
The-Whigs,Right Hand On My Heart,"0:58Song as Nikki struts by the hotel pool before spotting Heather. They talk in the pool.

",Spread29 Nov 20080
The-Whigs,Hot Bed,0:28Nikki and Samantha have sex again after she catches him with another woman.,Spread29 Nov 20080
The-Whigs,Right Hand On My Heart,1:292nd song during end credits.,Assassination of a High School President7 Apr 20080
The-Whigs,Right Hand On My Heart,Landry scores a touchdown.,Friday Night Lights • S2E158 Feb 20080
Cuadro-Flamenco,En La Cueva,0:08During the crazy cab ride to Marcy's apartment.,After Hours10 Oct 19850
Manitas-de-Plata,Sevillanas,,After Hours10 Oct 19850
Viva-Voce,Black Mood Ring,Jack and Declan are working at Stowaway during lunch.,Revenge • S1E1210 Jan 20120
Viva-Voce,The Future Will Destroy You,Blair's seamstress comments on her pregnancy; Ivy (aka Charlie) runs into Serena.,Gossip Girl • S5E126 Sep 20111
Viva-Voce,Believer,0:38@ 38:35 Vicki and Jeremy kiss. Damon and Caroline at the end.,The Vampire Diaries • S1E430 Sep 20097
Viva-Voce,Drown Them Out,1:20Bobby goes over to Francesca house. This song is playing in her house. Bobby watches her in the bath.,Assassination of a High School President7 Apr 20080
Viva-Voce,Drown Them Out,"Lyla, Tim & Jason drive home.",Friday Night Lights • S2E69 Nov 20070
Viva-Voce,Lesson No 1,The song plays as Alex &amp; Marissa talk in the Bait Shop.,The O.C. • S2E1317 Feb 20050
Viva-Voce,Alive With Pleasure,School.,One Tree Hill • S2E1415 Feb 20050
Viva-Voce,Wrecking Ball,Nikki confronts Peyton.,One Tree Hill • S1E1920 Apr 20041
Viva-Voce,One In Every Crowd,Haley tells Nathan she'll come on the trip.,One Tree Hill • S1E176 Apr 20040
Tony-Renis,"Quando, Quando, Quando",,After Hours10 Oct 19850
Robert-and-Johnnie,You're Mine,0:33After Paul misses the train he finds a bar. He sits at the table on his own.,After Hours10 Oct 19850
Rosie-and-the-Originals,Angel Baby,0:38Third song at the bar after the bartender gives Paul the key to his apartment.,After Hours10 Oct 19850
Johnnie-and-Joe,Over the Mountain and Across the Sea,0:53Paul goes back into the bar to give the bartender's keys back. ,After Hours10 Oct 19850
The-Bad-Brains,Pay to Cum,1:03Song playing in the Berlin night club as Paul enters.,After Hours10 Oct 19850
Reg-Tilsley,Super Diana,,Laggies23 Oct 20140
Reg-Tilsley,Return To Summer,,Breaking Bad • S5E725 Aug 20120
Reg-Tilsley,Chianti Country,Beginning of chapter 2 when they first arrive in Verona,Letters to Juliet13 May 20100
Andy-Georges,Verona,,Letters to Juliet13 May 20100
883,Un Giorno Cosi,0:33During the car ride after Sophie (Amanda Seyfried) decides she wants to go with them to find Lorenzo.,Letters to Juliet13 May 20100
The-Danleers,One Summer Night,0:55This song plays in the bar after the bartender realizes his girlfriend Marcy just killed herself. ,After Hours10 Oct 19850
Franco-Morselli,Non Dovrei,,Love. Wedding. Repeat.9 Apr 20200
Franco-Morselli,Per Avere Te,0:41Sophie is talking to Claire beside the pool as they discuss the map of Lorenzo.,Letters to Juliet13 May 20100
Fernando-Sor,11th Etuda-Allegro Moderato,,Tolkien9 May 20190
Fernando-Sor,Variations on a Theme by Mozart (Magic Flute) Op. 9,,Letters to Juliet13 May 20100
Malika-Ayane-and-Pacifico,Sospesa,0:49During the car ride to see Lorenzo Bartolini. ,Letters to Juliet13 May 20102
Zero-Assoluto,Per Dimenticare,,Letters to Juliet13 May 20100
Fred-Buscaglione,Lo Stregone (Witch Doctor),0:22Otis cleans his room as he awaits for Lily to arrive to have sex with. ,Sex Education • S1E65 Jan 20190
Fred-Buscaglione,Troviamoci domani a Portofino,,All the Money in the World24 Dec 20170
Fred-Buscaglione,Guarda Che Luna,1:08During the car ride to the vineyard after Claire realizes it's her favorite wine.,Letters to Juliet13 May 20100
Andrew-Bird,Bloodless,0:41The Titans and Bruce Wayne sit down for dinner; Kory tries to thank Bruce for bringing them together in Elko.,Titans • S2E1328 Nov 20190
Andrew-Bird,Give It Away,,Dickinson • S1E431 Oct 20190
Andrew-Bird,By Any Means,,Outside In3 Apr 20180
Andrew-Bird,Gypsy Moth,,Outside In3 Apr 20180
Andrew-Bird,Down Under the Hyperion Bridge,,Outside In3 Apr 20181
Andrew-Bird,Cut N' Run,0:25End Credits.,The Dangerous Book For Boys • S1E429 Mar 20180
Andrew-Bird,Three White Horses,,This is Us • S2E920 Nov 20171
Andrew-Bird,Danse Caribe,,Girls • S6E111 Feb 20170
Andrew-Bird,Logan's Loop,0:04Sofia walks with Cardinal Voiello at the start of the episode.,The Young Pope • S1E220 Oct 20164
Andrew-Bird,Oh No,,Billions • S1E46 Feb 20160
Andrew-Bird,Tin Foil,,Parenthood • S6E1221 Jan 20150
Andrew-Bird,Logan's Loop,When Alexander runs to the car and trips on the sprinkler,"Alexander and the Terrible, Horrible, No Good, Very Bad Day9 Oct 20140"
Andrew-Bird,Pulaski at Night,0:20When Piper looks out the plane window and sees Chicago; continues as she travels.,Orange is the New Black • S2E15 Jun 20140
Andrew-Bird,Lit from Underneath,,Parenthood • S5E2216 Apr 20140
Andrew-Bird,Hole In The Ocean Floor,Second visit to Planned Parenthood.,Parenthood • S4E138 Jan 20130
Andrew-Bird,Lusitania,Adam and Crosby talk at the Luncheonette.,Parenthood • S4E42 Oct 20120
Andrew-Bird,Orpheo Looks Back,Crosby & Jasmine have sex in the kitchen.,Parenthood • S4E218 Sep 20120
Andrew-Bird,The Whistling Caruso,1:26Walter whistles for the final act. ,The Muppets22 Nov 20110
Andrew-Bird,Tenuousness,1:49Second song during end credits.,"Crazy, Stupid, Love27 Jul 20110"
Andrew-Bird,Oh No,0:18After Sam's death. Charlie wakes up as the caretaker at the cemetery where his brother was buried. He cleans up the cemetary and chases the gooses away.,Charlie St. Cloud29 Jul 20100
Andrew-Bird,Natural Disaster,Sarah looking for the Scissors through to picking up Amber at the Police Station.,Parenthood • S1E12 Mar 20100
Andrew-Bird,Cataracts,The Captain tells Addison the crossword puzzle answer; Charlotte asks Cooper for another chance; Sam & Addison kiss.,Private Practice • S3E103 Dec 20090
Andrew-Bird,Dark Matter,0:01First song before movie starts. Owl noise.,MacGruber29 Nov 20090
Andrew-Bird,Fiery Crash,Rayborn photos; another FBI offer.,Life • S2E1925 Mar 20090
Andrew-Bird,Natural Disaster,Haley & Lucas discuss their problems; Dan apologizes to Jamie.,One Tree Hill • S6E162 Feb 20091
Andrew-Bird,Cataracts,Dan's parole hearing.,One Tree Hill • S5E104 Mar 20080
Cornbread-Compton-and-The-Silver-Lake-Chorus,MacGruber's Theme,0:03Song during opening credits. Montage and clips of MacGruber.,MacGruber29 Nov 20090
Emerson-Lake-and-Powell,Touch and Go,0:14MacGruber puts together his team and assembles all the men off his list.,MacGruber29 Nov 20090
Caterina-Caselli,Sono Bugiarda (I'm A Believer),0:58During the car ride as Sophie catches Charlie looking at him in the rear vision mirror. ,Letters to Juliet13 May 20100
Incognito,Viper,,MacGruber29 Nov 20090
Vicki-St-Elmo,The Perfect Number,0:15MacGruber goes to Vicki St. Elmo's house to recruit her in the team. She is singing this song on her piano.,MacGruber29 Nov 20090
Vicki-St-Elmo,The Perfect Number,,MacGruber29 Nov 20090
Vicki-St-Elmo,Champioin,,MacGruber29 Nov 20090
Asa-Taccone-and-Drew-Campbell,We Happen To Be Clubbing,0:25Song playing in the club in Las Vegas.,MacGruber29 Nov 20090
Daniel-May-and-Jay-Willis,Jay's Blues,,MacGruber29 Nov 20090
Mr-Mister,Broken Wings,0:47Happy arrives at the Imaginary bar looking for Bo and finds her in a threesome; Amanda talks with Hailey from prison.,Happy! • S2E1028 May 20190
Mr-Mister,Kyrie,0:47Boomer dances with a woman at a bar when Agent turner arrives to speak with him.,Good Girls • S2E12 Mar 20190
Mr-Mister,Kyrie,Music at Justine's formal.,GLOW • S2E928 Jun 20180
Mr-Mister,Broken Wings,,Looking: The Movie26 Jul 20160
Mr-Mister,Kyrie,,The D Train7 May 20150
Mr-Mister,Kyrie,,The D Train7 May 20150
Mr-Mister,Kyrie,0:13Kip and Joan are singing this song when Duncan walks in.,The Way Way Back4 Jul 20130
Mr-Mister,Broken Wings,0:58When MacGruber and Vicki have sex.,MacGruber29 Nov 20090
Mr-Mister,Broken Wings,,Happy Feet16 Nov 20060
Robbie-Dupree,Steal Away,0:31Diaz is driving in the car looking for food.,Orange is the New Black • S6E926 Jul 20180
Robbie-Dupree,Steal Away,0:41,Better Call Saul • S3E1018 Jun 20170
Robbie-Dupree,Steal Away,1:07Plays briefly in MacGruber's car when he goes to reform the team with Piper.,MacGruber29 Nov 20090
Robbie-Dupree,Brooklyn Girls,0:40Donnie meets Dean in the cafe and they discuss the operation. ,Donnie Brasco27 Feb 19970
Michael-Bolton,How Can We Be Lovers,,On Becoming a God in Central Florida • S1E331 Aug 20190
Michael-Bolton,Steel Bars,,Billions • S4E330 Mar 20190
Michael-Bolton,How Am I Supposed to Live Without You,0:50Jessie and Angela watch customers eat pancakes.,Never Goin' Back3 Aug 20180
Michael-Bolton,How Am I Supposed to Live Without You,,Mary + Jane • S1E211 Sep 20160
Michael-Bolton,How Am I Supposed to Live Without You,"0:50Wes tells Dean Munsch he just had the best sex of his life, then she suggests that they can't continue their relationship with Grace in the picture.",Scream Queens • S1E127 Dec 20151
Michael-Bolton,Love Is a Wonderful Thing ,1:27First song during end credits.,MacGruber29 Nov 20090
Vicki-St-Elmo-ft-Macgruber,Rock My Body,1:29Second song during end credits.,MacGruber29 Nov 20090
Jesse-Jaymes,Shake It (Like a White Girl),0:16The second song that plays in the van with Tim.,11:1414 Oct 20030
Jesse-Jaymes,Ain't No Thang,0:15Song playing in the van with Tim's friend pick him up outside his house.,11:1414 Oct 20030
Jesse-Jaymes,Dave the Bookie,,11:1414 Oct 20030
Jesse-Jaymes,$55 Motel,,11:1414 Oct 20030
Stargunn,Mustangs and Camaros,0:54After Duffy shoots Buzzy in the arm he drives away. This song plays in the car.,11:1414 Oct 20030
Chunky-Nelson,Gentle Journey,,11:1414 Oct 20030
Dramarama,"Anything, Anything",0:31Megan dances to this song.,Two Night Stand25 Sep 20145
Dramarama,"Anything, Anything (I'll Give You)",,Private Practice • S6E125 Sep 20120
Dramarama,"Anything, Anything",0:41Outside the Lloyd's snack store. Duffy pulls up in his red car and asks Buzzy (Hilary Swank) if she wants him to lock up the store.,11:1414 Oct 20030
Dramarama,"Anything, Anything (I'll Give You)",Alex strums his guitar while listening to the announcement of the blind date contest winner.,Roswell • S1E149 Feb 20000
Eddie-and-the-Hot-Rods,Do Anything You Wanna Do,0:27Mark (Gervais) and Greg (Louis C.K.) leave the bar to get money but are pulled over by a police officer (Edward Norton). Continues as they arrive at the casino.,The Invention of Lying2 Oct 20090
Fred-Wilson,I Know the Devil,1:01Camera slides down as Cheri lies on her bed.,11:1414 Oct 20030
