artist,song_title,use,show
Coby-Brown,Cigarettes,,Shameless • S5E1021 Mar 20150
Coby-Brown,Hospital,,Shameless • S5E110 Jan 20150
Coby-Brown,Waiting,,Everwood • S4E1523 Apr 20060
Coby-Brown,The Distance,Peyton &amp; Brooke tell Lucas what they did with the letter; Keith &amp; Karen talk.,One Tree Hill • S2E228 Sep 20040
Jennifer-Marks,Really Something,,Everwood • S4E1630 Apr 20060
Stuart-Staples,Say Something Now,,Everwood • S4E177 May 20060
Eddie-Bo-and-amp-Inez-Cheatham,A Lover &amp; A Friend,,Everwood • S4E139 Apr 20060
Sara-Routh,Sitting On My Window,,Everwood • S4E1814 May 20060
George-Is-Jones,Ruins,,Everwood • S4E214 Jun 20061
Brian-Olive,Living On Top,"0:06On the RAC station, two guys try to take Gareth's boots, just as Pree arrives; Turin   watches a video feed in amusement as Pree beats up the guys.",Killjoys • S4E730 Aug 20180
Brian-Olive,Back Sliding Soul,Walter tells Leo he thinks Willa's going to run away while they drive to the airfield where Cooper's dad was last seen.,The Finder • S1E112 Jan 20120
Erin-McKeown,You Were Right About Everything,First song during the opening scene.,The Good Fight • S1E118 Feb 20170
Erin-McKeown,Slung-lo,"Megan meets her new neighbor, Will.",Privileged • S1E18 Sep 20080
Erin-McKeown,We Are More,,Everwood • S4E177 May 20060
Erin-McKeown,Slung-Lo,In Anna's store.,Gilmore Girls • S6E2025 Apr 20060
Erin-McKeown,Love In 2 Parts,,Dawson's Creek • S4E1817 Apr 20010
Richard-Dolmat,Movin' All Night Long,Walter chats with Hogan & Ross's old coworkers.,The Finder • S1E219 Jan 20120
Katie-Wilde,Lazy River,Coleman gives Walter Gloria's tape.,The Finder • S1E219 Jan 20120
Chantay,Please Send Me Someone To Love,The group watches Chantey Dubois (aka Gloria Penalt) perform; repeats as Isabel asks Sweets what he plans to recommend about Walter.,The Finder • S1E219 Jan 20120
Bachco,Vibing,Walter flushes out Isabel's escaped convict.,The Finder • S1E112 Jan 20120
Fur-Noise,Here's To The Angels,Willa comments on Kevin's driving.,The Finder • S1E219 Jan 20120
Art-Hays,Come To Papa,The team ties up the case; montage; Kevin is arrested for stealing the car; Ross is released from jail.,The Finder • S1E219 Jan 20120
Rae-ft-Classic,We Have Arrived,Lisa gets a disturbing phone call.,The Finder • S1E326 Jan 20120
Jon-O-Hara,In Between Poses,The group asks with Gloria about Ross.,The Finder • S1E219 Jan 20120
Stone-Foundation,Dogtooth,Leo points out the missing bag to Walter; Frank's pitching practice goes badly.,The Finder • S1E42 Feb 20120
The-Deadly-Snakes,Make A Fool Out Of Me,Two guys ask Willa where Walter is.,The Finder • S1E42 Feb 20120
The-Deadly-Snakes,Closed Casket,Jax turns off the radio as he & Opie drive out to check on the ammo.,Sons Of Anarchy • S4E213 Sep 20110
The-Deadly-Snakes,Everybody Seems To Think (You've Got Some Kind Of Hold On Me),Clay is warned there are two sheriffs watching the clubhouse.,Sons Of Anarchy • S4E16 Sep 20110
Dynamites-ft-Charles-Walker,Do The Right Thing,Willa flirts with the manager of an underground casino; continues as Willa tells the guy one of his dealers is cheating.,The Finder • S1E42 Feb 20120
Julie-Bellamy,Running My Love,Walter asks Therese about Lisa's shoe.,The Finder • S1E326 Jan 20120
Julie-Bellamy,Can't You Understand,Ella demands that David take her to Trudy's party.,Melrose Place • S1E215 Sep 20090
Willie-Wright,Nantucket Island,The guy rides his bike through the park to view the eclipse.,High Maintenance • S2E1022 Mar 20181
Willie-Wright,"It's Only Life, That's All",,10 Years4 Oct 20120
Willie-Wright,"It's Only Life, That's All",,10 Years4 Oct 20120
Willie-Wright,I'm So Happy Now,Willa & Leo discuss their reading material until Timo arrives.,The Finder • S1E623 Feb 20120
Supercity,Isodoro,Isabel phones Walter to tell him she won't be able to make it to the bar.,The Finder • S1E78 Mar 20120
Ferlin-Husky,Wings of a Dove,, Greater25 Aug 20160
Ferlin-Husky,Stormy Weather,Walter uses the others to search through Melissa's schoolmates' web profiles.,The Finder • S1E78 Mar 20120
Pascal-Lejeune,Bilingue In Paris,Walter's dream.,The Finder • S1E59 Feb 20120
Masi,Shameless,Walter & Leo arrive at the WNKW radio station.,The Finder • S1E86 Apr 20120
Sage-Francis-ft-Alias-and-Saul-Williams,Sea Lion,Trey tells his mother the truth about Booker's death; Walter & Isabel find the gun buried in the playground; Athena is questioned by the police.,The Finder • S1E86 Apr 20120
Grand-Analog-ft-Cadence-Weapon,Light So Bright,Walter turns the music back on.,The Finder • S1E86 Apr 20120
Skoolz,If You Want It,Big Glade plays an unreleased J-Stryke track; repeats as Walter & Leo listen to a J-Stryke track while Walter tries to convince Leo they need to dig up J-Stryke's coffin.,The Finder • S1E86 Apr 20120
Alex-Torres-y-Su-Orquesta,La Ropa Esta En El Baul,Walter cooks a variety of Ropa Viejas.,The Finder • S1E913 Apr 20120
Candido-Fabre,Un Tema Para Maria (Instrumental),Isabel confronts Walter about the mob guy's death.,The Finder • S1E913 Apr 20120
Smoove-and-Turrell,Hard Work,Walter searches through Carlos's home.,The Finder • S1E1020 Apr 20120
Cachao,Descarga En Trompeta,Joe & Annie make a toast to three years marriage.,The Finder • S1E913 Apr 20120
Jesus-Alejandro,Pradera,Walter tells Javier he'll find his voodoo doll.,The Finder • S1E124 May 20120
Jesus-Alejandro,Puerto Azul,Walter & Javier meet with the Icepick.,The Finder • S1E124 May 20120
Vocal-Baobab,Ochosi,Willa & Walter consult with a 'good' witch.,The Finder • S1E124 May 20120
The-Officers,Co-Education,Walter & Willa check out the Black Heart Souvenirs.,The Finder • S1E124 May 20120
Noah-Engh,Preacher and Devil,A one-man band plays as Walter & Leo look around Meat U Here.,The Finder • S1E1020 Apr 20120
Noah-Engh,Buy You A House,"Walter, Leo & Willa go looking for the woman filming the one-man band.",The Finder • S1E1020 Apr 20120
Eliza-Gilkyson,Easy Rider,,Hap and Leonard • S2E328 Mar 20170
Eliza-Gilkyson,Is It Like Today?,Walter wakes up his brother after their father dies; Isabel is forced to hand over her gun & badge as the US Marshals arrest Walter; Uncle Shad hits Timo after he tells him about Willa; Leo & Isabel meet the artists who thinks he's Winslow Homer; Willa tries to hitch a ride.,The Finder • S1E1311 May 20120
Bamtone,Reach for More,"0:05While helping her father, Olivia notices that Asher was invited to the Combine.",All American • S1E1129 Jan 20190
Bamtone,Show Me What You Got,,Shameless • S8E318 Nov 20170
Bamtone,Blackest Sheep,,Shameless • S5E110 Jan 20150
Bamtone,Dirty Party Secrets,The Trivia night starts; Barry explains his choice of group names to Iris & Eddie; Felicity arrives.,The Flash • S1E428 Oct 20141
Kite-Club,Jupiter Smiling,"Eddie gets the answer to a Star Wars question wrong, then gets a call saying Snart has been located.",The Flash • S1E428 Oct 20141
Mr-President,Who's Gonna Fall,Walter sits in a wheelchair contemplating the location of the voodoo doll until Leo comes for him.,The Finder • S1E124 May 20120
Boga,We All Got Our Demons,0:54Tandy returns home to find the house a mess and her mom gone; Brigid burns her paperwork; Tyrone assures Tandy they'll get Andre.,Cloak & Dagger • S2E815 May 20190
Boga,Blackheart,"0:29O'Reilly hangs out at a bar getting drunk, then needs to stop several time to throw up in the street; O'Reilly heads back to the club and joins the officers working the scene.",Cloak & Dagger • S2E23 Apr 20190
Boga,What Do You Say,0:21Violet explains how Olivia is going to die in a car crash; Olivia starts levitating as the girls chant; Series Premiere trailer.,Light As A Feather • S1E111 Oct 20180
Boga,What Do You Say,Portia tried to come into the kitchen.,Search Party • S2E118 Nov 20171
Boga,Nowhere to Run (Baby Driver Mix),,Baby Driver27 Jun 20170
Boga,I Ran (So Far Away),"Barry, Cisco & Caitlin make a toast to Bette; Joe arrives home and tries to talk to Iris about her blog.",The Flash • S1E511 Nov 20142
Of-Monsters-and-Men,Skeletons,Joe meets Harrison for coffee and asks about the possibility of there having been an earlier version of the particle accelerator.,The Flash • S1E618 Nov 20141
Spirit-Kid,Everything Is Old,Barry continues to try to get drunk; Eddie gets a text about a bombing.,The Flash • S1E511 Nov 20142
Hayley-Sales,Christmas Is Leading Me Home,Iris finishes decorating the tree as Barry arrives to confess that he loves her.,The Flash • S1E99 Dec 20141
Johannes-Wildner-and-Janez-Lotric,Nessun Dorma (from Puccini's 'Turandot'),"Harrison arrives home, turns on some music, then gets a call.",The Flash • S1E1127 Jan 20151
Ladada,New Psych,,Shameless • S6E1019 Mar 20160
Ladada,Comets,Iris & Barry meet for coffee and complain about their days.,The Flash • S1E1127 Jan 20151
Harlem,Someday Soon,John B goes to back to his house to find it destroyed by the two men looking for the royal merchant. He starts to throw stuff out when he finds information from his dad.,Outer Banks • S1E214 Apr 20201
Harlem,Gay Human Bones,"0:01First song as Alyssa talks about life after the end of last season. She goes back to school, dyes her hair.",The End of the Fucking World • S2E23 Nov 20190
Harlem,Swervin,When Alyssa is riding on the bus with a stranger ,The End of the Fucking World • S2E83 Nov 20191
Harlem,Beautiful & Very Smart,"Barry meets Oliver & Felicity at Jitters, Iris gushes to Barry about Oliver's looks; Felicity convinces Oliver to work with Barry.",The Flash • S1E82 Dec 20141
The-Preatures,Girlhood,"0:27Veronica introduces herself to Tori, then Josie and Joaquin join in the introductions.",Riverdale • S2E1016 Jan 20181
The-Preatures,Is This How You Feel?,"0:31Jules asks Harris for a beer, then Ophelia takes her aside and questions why she suddenly wants to drink.",Sweet/Vicious • S1E79 Jan 20170
The-Preatures,Rock and Roll Rave,"0:40After Noel claims Sara died from a fall in her shower, Hanna questions why he was in position of her phone.",Pretty Little Liars • S7E922 Aug 20161
The-Preatures,It Gets Better,,The Choice4 Feb 20160
The-Preatures,Rock and Roll Rave,0:27Linda practices with Doctor Light's suit.,The Flash • S2E69 Nov 20151
The-Preatures,Somebody's Talking,"Linda helps Barry get the bartenders attention, then comments on his karaoke performance and gives him her number; Caitlin tells Barry she doesn't feel good.",The Flash • S1E123 Feb 20151
The-Preatures,Whatever You Want,"Emily finds Caleb studying outside and asks how he think Holbrook's suspension will affect things, then sees Talia talking to a vendor.",Pretty Little Liars • S5E183 Feb 20150
Kaiser-Cartel,Ready To Go,"Barry tells Cisco & Caitlin about his date with Linda, which Iris overhears.",The Flash • S1E1310 Feb 20151
Kaiser-Cartel,Dog Stars,Charlotte stops Scott from operating; Naomi convinces Shira to reconsider the operation on Langston.,Private Practice • S3E1518 Feb 20100
Zeus,Take a Ride,,Coroner • S2E212 Jan 20200
Zeus,You've Got Me,0:08Plays in the car of one of the students as they arrive at Revere High School.,My Friend Dahmer3 Nov 20170
Zeus,Take a Ride,0:032044 - The Splinter team work on the time machine as Adler fills Jones in on the temporal fluctuations they've been experiencing; Jones gets Dr. Eckland to turn off his music.,12 Monkeys • S2E31 May 20160
Zeus,The Darkness,"At Jitters, Caitlin complains to Cisco about getting Ronnie back, then losing him again; Iris stops by their table and questions Caitlin about her 'cousin'.",The Flash • S1E1417 Feb 20151
Zeus,Are You Gonna Waste My Time?,Sam & Andy drive out to question people about Larry Chisholm.,Rookie Blue • S5E623 Jun 20140
Zeus,The Darkness,Charlie & Jana watch the Perseid Meteor Shower and talk about if there's something after death.,Saving Hope • S2E920 Aug 20130
Zeus,The Darkness,,Motive • S1E94 Apr 20130
Zeus,Anything You Want Dear,"Deacon hangs out with some musicians friends, who ask him to tour with them.",Nashville • S1E85 Dec 20120
Zeus,You Gotta' Teller,,How to Make It in America31 Jan 20100
Jr,The Girls,"Barry meets Cisco at a bar and tells him that he broke up with Linda; Lisa offers to buy Cisco a drink, then kisses him.",The Flash • S1E1624 Mar 20151
Samuel-L-Cool-J,Slip and Slide,,Shameless • S5E124 Apr 20150
Samuel-L-Cool-J,Slip and Slide,Barry arrives at Jitters to find Caitlin telling Iris & Eddie that he is suffering from 'Lightning Psychosis'.,The Flash • S1E1624 Mar 20151
Golden-Coast,Who We Are,0:43Sabrina catches Emily returning the key for Ezra's apartment.,Pretty Little Liars • S6E141 Feb 20160
Golden-Coast,Break My Fall,Felicity comments on Barry's mood and asks him what's wrong.,The Flash • S1E1814 Apr 20151
Golden-Coast,Break My Fall,0:12Peyton shows Liv a video of Major kissing his new girlfriend.,iZombie • S1E330 Mar 20152
Satellites-and-Sirens,So Many Things To Say,Ray tells Barry he found a solution for the power issue with his suit; Barry thanks Felicity for her advice.,The Flash • S1E1814 Apr 20151
Harrison-and-The-Majestic-Kind,Can You Find Me Love,Joel &amp; Zeek talk about hobbies.,Parenthood • S2E45 Oct 20100
Harrison-and-The-Majestic-Kind,Can You Find Me Love,Stanford plays basketball with Dave & they discuss the Senate hearings.,Flash Forward • S1E521 Oct 20090
Sugarplum-Fairies,A Story,Maya offers to finish cooking breakfast for Janis.,Flash Forward • S1E521 Oct 20090
Sugarplum-Fairies,Hold On To Me,Bailey shows Callie & Swender the 'joy'; Hunt visits his mother; George enlists.,Grey's Anatomy • S5E2314 May 20091
The-Estate,Wait In Line,Janis arrives at the photo exhibit & Maya gives her an alarm clock.,Flash Forward • S1E521 Oct 20090
Kenny-Rogers-and-Dolly-Parton,Islands In The Stream,Oliver & Noelle sing as Dov tries to find someone to karaoke with.,Rookie Blue • S2E138 Sep 20110
Kenny-Rogers-and-Dolly-Parton,Islands In The Stream,Demetri watches a music video while talking to Zoey on the phone.,Flash Forward • S1E123 Sep 20090
Skold,I Will Not Forget,Raynaud is arrested.,Flash Forward • S1E74 Nov 20090
Buttersprites,Cherry Blossom,Keiko arrives home to a surprise party celebrating her new job.,Flash Forward • S1E918 Nov 20090
El-Gato,Scorpions In Your Shoes,Nicole helps Bryce with learning Japanese.,Flash Forward • S1E918 Nov 20090
El-Gato,Bangin' On Doors,Peyton tells Derek to leave her alone.,One Tree Hill • S4E715 Nov 20060
by-The-Rolling-Stones,Like A Rolling Stone,Dimetri & Vreede sing another song.,Flash Forward • S1E521 Oct 20090
Shanti-Shanti,Beloved Son,"Montage of people waking up after the blackout; repeats as Mark leaves the building were Lloyd & Simon are being kept, then he figures out where they are and returns to the building.",Flash Forward • S1E1117 Mar 20100
Radio-Citizen-ft-Bajka,The Hop,Mark takes photos of his case board before leaving the office.,Flash Forward • S1E1117 Mar 20100
Radio-Citizen-ft-Bajka,The Hop,Meredith's voice over; Derek confronts Meredith about her mother.,Grey's Anatomy • S3E158 Feb 20071
by-Cliff-Edwards,When You Wish Upon A Star,Olivia sings Dylan to sleep; Mark remembers bits of his flashforward.,Flash Forward • S1E1117 Mar 20100
Soul-Flower-Union,Shelter From The Storm,Keiko goes to get a tattoo.,Flash Forward • S1E918 Nov 20090
by-Stevie-Wonder,You Are The Sunshine of My Life,Vogel sings as Mark's office is swept for bugs.,Flash Forward • S1E157 Apr 20100
Rey-El-Vikingo,Mas Loco,,Mayans MC • S2E29 Sep 20190
Rey-El-Vikingo,Quien Es Quien,0:29Dan and Maze take on the Los X gang members.,Lucifer • S4E37 May 20190
Rey-El-Vikingo,La Victoria Es Pa' Mi Tropa,,Snatched11 May 20170
Rey-El-Vikingo,Mas Loco,,Bloodline • S2E326 May 20163
Rey-El-Vikingo,La Victoria es Pa mi Tropa,Keiko offers to help Emil with his car's hydraulics.,Flash Forward • S1E157 Apr 20100
Rey-El-Vikingo,Asi Yo Naci,Emil's shop is raided by the ICE.,Flash Forward • S1E157 Apr 20100
Jonah-Smith,When We Say Goodnight,Vreede tells Demetri he can officiate the wedding.,Flash Forward • S1E1614 Apr 20100
Elvis-Perkins,Outcantation (The Blackcoat’s Daughter),,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Incantation (The Blackcoat's Daughter),,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Fatherless Child - You Will Go from This Place,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Against the Stream,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,In the Garden,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Trail of Blood - Hail - Open the Door Lucifer - Benzed,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Forget Me Not,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Maidhood,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Pregnant Pause,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,The Fire Light,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Sickle & Gnomon,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,To the Furnace Room,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,In the Mourning Light,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Rose Dream,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Abulition,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Believe In God,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Sharpen the Blade,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,You Had Your Chance,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Crossing Days,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Mare’s Milk,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Snow Graves,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,In Sunday Best,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Dial the Darkestra - Draked - Dream Redux,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,Roseblud,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,His Majesty,,The Blackcoat's Daughter30 Mar 20170
Elvis-Perkins,"Chains, Chains, Chains",Demetri reassures Zoey; Janis takes prenatal vitamins; Zoey stops by to question Mark.,Flash Forward • S1E1324 Mar 20100
Elvis-Perkins,While You Were Sleeping,Taylor & Ryan talk and dance.,The O.C. • S4E530 Nov 20060
Ovideo,Rec Cntr,"Simon practices saying his fake name, then meets Lita.",Flash Forward • S1E2012 May 20100
Tracy-Spuehler,Hear You Say,Janis tells Vogel that she was told to kill Mark.,Flash Forward • S1E2012 May 20100
The-Woodenelves,A Little Bit Of Me,Serena & Ivy catch up over lunch.,Gossip Girl • S5E23 Oct 20110
The-Woodenelves,All I Want,Mark gets drunk at a bar.,Flash Forward • S1E2119 May 20100
by-Kenny-Rogers-and-Dolly-Parton,Islands In The Stream,Demetri sings as he gets ready for the wedding.,Flash Forward • S1E1614 Apr 20100
Walter-Hyatt,Where's That Rainbow,Coach Taylor talks to Jason's dad about the lawsuit.,Friday Night Lights • S1E1210 Jan 20070
Walter-Hyatt,Black & White,The town folk criticize Matt's skills as Coach Taylor has breakfast.,Friday Night Lights • S1E210 Oct 20060
Jerry-Jeff-Walker,Pick Up The Tempo,Pancake breakfast.,Friday Night Lights • S1E317 Oct 20060
Jake-Owen,What Child Is This?,,The Star17 Nov 20170
Jake-Owen,What Child Is This?,,The Star17 Nov 20170
Jake-Owen,Yee Haw,The party.,Friday Night Lights • S1E13 Oct 20060
Fala-Beats,Play My Song,Voodoo changes the music at the party.,Friday Night Lights • S1E424 Oct 20060
Dead-Heart-Bloom,New Messiah,Voodoo shows up late to practice.,Friday Night Lights • S1E424 Oct 20060
Explosion-In-The-Sky,Six Days At The Bottom Of The Ocean,Lyla tells Tim that what happened the other night won't be repeated.,Friday Night Lights • S1E424 Oct 20060
Bang-Bang-Bang,Traffic,"At the party, Coach Taylor is asked who he's starting next game.",Friday Night Lights • S1E424 Oct 20060
Sergio-Mendes-ft-Black-Thought-Chali-2na-Debi-Nova-and-Will-i-am,"Yes, Yes, Y'All",Dance recital.,Friday Night Lights • S1E424 Oct 20060
Bionic-Jive,Hands To The Roof,The game starts.,Friday Night Lights • S2E52 Nov 20070
Bionic-Jive,Shut 'Em Down,Voodoo calls his own play again & throws an interception.,Friday Night Lights • S1E530 Oct 20060
Freddie-Cruger,The Hustle,Smash is shown around the university.,Friday Night Lights • S2E830 Nov 20070
Freddie-Cruger,I Wanna Make You Move,Smash invites Matt over to his table; Kirk tries to downplay the football decision.,Friday Night Lights • S1E67 Nov 20060
Albert-Lee,One Of These Days,Garrity & Coach Taylor discuss the Reyes & Voodoo situations.,Friday Night Lights • S1E67 Nov 20060
The-Gourds,Decline-O-Meter,The Alumni party.,Friday Night Lights • S1E714 Nov 20060
The-Hard-Lessons,Wedding Ring,Sloane shows up for dinner with Lexie and her father; Alex describes the wedding food to Izzie; Izzie is taken into surgery; Meredith tells Derek The Chief can come to their wedding.,Grey's Anatomy • S5E217 May 20091
The-Hard-Lessons,Wicked Man,Billy & Tyra talk about plans for the anti-Homecoming party.,Friday Night Lights • S1E714 Nov 20060
Grunge-Is-Dead-Butch-Vig-and-M-O-P,How About Some Hardcore?,Practice.,Friday Night Lights • S1E714 Nov 20060
Billy-Joe-Shaver,You Just Can't Beat Jesus Christ,0:49Marcus and Alberto arrive at a diner and discus the case.,Hell or High Water11 Aug 20161
Billy-Joe-Shaver,Good Ol' U.S.A.,Tyra & Billy admire their profits.,Friday Night Lights • S1E714 Nov 20060
BT-ft-Guru,Knowledge Of Self,Smash buys drugs.,Friday Night Lights • S1E828 Nov 20060
Hinder,Better Than Me,,The Death of Dick Long26 Sep 20190
Hinder,Nothin' Good About Goodbye,,Good Behavior • S1E114 Nov 20160
Hinder,Lips Of An Angel,Matt takes Julie's dinner order.,Friday Night Lights • S1E828 Nov 20060
Fern-Jones,I Ain't Got Time,,Briarpatch • S1E212 Feb 20200
Fern-Jones,Be Thankful You're You,,The Morning Show • S1E131 Oct 20190
Fern-Jones,Strange Things Happening Every Day,,The End of the Fucking World • S1E74 Jan 20185
Fern-Jones,This World Is Not My Home,1:27Ruth brings Tony's body back to the city and tries to readjust back to her daily life.,I Don't Feel at Home in This World Anymore24 Feb 20171
Fern-Jones,Let Tomorrow Be,Final song during end credits.,The Leftovers • S2E13 Oct 20151
Fern-Jones,Be Thankful You're You,Tami tells Eric about the rally girl she counseled.,Friday Night Lights • S1E828 Nov 20060
Colussus,Thrupenny Bits,Matt tries teaching Smash the job.,Friday Night Lights • S1E828 Nov 20060
Autolux,Soft Scene,0:39Kovacs and Ortega grab drinks at a strip club and discuss Bancroft's death; a stripper morphs in an attempt to be more attractive to Kovacs; Ortega warns Kovacs against procuring an AI hooker.,Altered Carbon • S1E11 Feb 20180
Autolux,Brainwasher,,Shameless • S7E712 Oct 20160
Autolux,Audience No. 2,Alicia is listening to this music as they drive to school.,Fear the Walking Dead • S1E122 Aug 20150
Autolux,Robots In The Garden,Jason & Herc race up the ramps.,Friday Night Lights • S1E828 Nov 20060
Jibbs,Big Big Kid,Matt tries to use Smash's method of attracting girls.,Friday Night Lights • S1E828 Nov 20060
Tokyo-Sex-Destruction,You Gotta Do It,The quad rugby match starts.,Friday Night Lights • S1E828 Nov 20060
VaShawn-Mitchell,My Worship Is For Real,Opening montage; repeats as Matt kisses Julie and the Panthers celebrate.,Friday Night Lights • S1E95 Dec 20060
Northern-Alliance,Wake Up,The game continues.,Friday Night Lights • S1E95 Dec 20060
Justin-Timberlake-ft-Timbaland,Sexyback,Cheerleader practice.,Friday Night Lights • S1E1012 Dec 20060
Jimmie-Dale-Gilmore,Dallas,Tim confronts Billy about his truck.,Friday Night Lights • S3E93 Dec 20080
Jimmie-Dale-Gilmore,Pick Me Up On Your Way Down,Landry & Tyra shop for a replacement watch.,Friday Night Lights • S2E319 Oct 20070
Jimmie-Dale-Gilmore,Walking The Floor Over You,Garrity tells a State Championship story & tries to pick a fight with Lester.,Friday Night Lights • S2E212 Oct 20070
Jimmie-Dale-Gilmore,Nothing Of The Kind,The Taylor family discuss their plans on the way to school.,Friday Night Lights • S1E1012 Dec 20060
Wylde-Bunch,Yeah Yeah (Stomp The Bleachers),The competition continues as Lyla arrives.,Friday Night Lights • S1E1012 Dec 20060
Annuals,Fair,Mac asks Bronson to the movies; Veronica &amp; Piz have dinner; Veronica arrives at Logan's.,Veronica Mars • S3E1023 Jan 20070
Annuals,The Bull & The Goat,Jason & Lyla meet in the CD store.,Friday Night Lights • S1E113 Jan 20070
Four-Fifty-One,Nagolove,Landry bugs Tim about his English assignment.,Friday Night Lights • S1E113 Jan 20070
Four-Fifty-One,Socks and Shoes,The Unwashed's song.,Veronica Mars • S3E13 Oct 20060
Celldweller-ft-Styles-Of-Beyond,Shapeshifter,The Panthers make a comeback.,Friday Night Lights • S1E113 Jan 20070
Scratch-Acid,Albino Slug,Matt is sent in for the fourth quarter.,Friday Night Lights • S1E113 Jan 20070
Donna-Mea,Enter The Horseman,Landry's band Crucifictorious performs.,Friday Night Lights • S1E113 Jan 20070
Sweetman,Austin Back Alley Blues,Julie tells her parents that they're 'the best'.,Friday Night Lights • S1E1210 Jan 20070
Toni-Price,Foolin' Around,Tyra's mom sits down with her to talk.,Friday Night Lights • S1E1210 Jan 20070
The-Johnny-Childs-Blues-Band,Help Me Make You Mine,Tyra questions Jason about Lyla.,Friday Night Lights • S1E1324 Jan 20070
Randall-Bramlett,Rich Someday,Tyra blows out a tire.,Friday Night Lights • S1E1324 Jan 20070
And-You-Will-Know-Us-By-The-Trail-Of-The-Dead,Sigh Your Children,Coach Taylor pulls JD; the second half starts.,Friday Night Lights • S3E127 Jan 20090
And-You-Will-Know-Us-By-The-Trail-Of-The-Dead,After The Laughter,Coach Taylor decides to put Santiago in the second half of the game.,Friday Night Lights • S2E97 Dec 20070
And-You-Will-Know-Us-By-The-Trail-Of-The-Dead,Source Tags & Codes,Santiago takes the field.,Friday Night Lights • S2E97 Dec 20070
