artist,song_title,use,show
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,"Cello Suite No. 3 in C Major, BWV 1009: Bourrée",,Modern Love • S1E617 Oct 20190
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,"Prélude from Unaccompanied Cello Suite No. 1 in G Major, BWV 1007",,Won't You Be My Neighbor?7 Jun 20180
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,"Unaccompanied Cello Suite No. 4 in E-Flat Major, BWV 1010: Prélude",0:38They continue to drive with this classical music. They say that they miss mum. They start speaking foreign languages.,Captain Fantastic7 Jul 20160
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,"Unaccompanied Cello Suite No. 4 in E-Flat Major, BWV 1010 Prélude",,Captain Fantastic7 Jul 20160
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,"Prélude from Unaccompanied Cello Suite No. 1 in G Major, BWV 1007","0:01Montage of Fisk waking up, cooking an omelet, eating and getting ready for his day; [0:29] repeats during another montage of Fisk's morning, until it's interrupted by a call from Wesley.",Daredevil • S1E89 Apr 20150
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,"Unaccompanied Cello Suite No. 1 in G Major, BWV 1007: PrÃ©lude",0:24Caleb wakes up on day 2 to classical music.,Ex Machina9 Apr 20151
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,Dr. Crab's Prize,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,Destiny's Path,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,The Rooftops of the Hanamachi,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,The Fire Scene and the Coming of War Medley,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,Going to School,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,As the Water...,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,Confluence,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,A Dream Discarded,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,Sayuri's Theme and End Credits,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,The Journey to the Hanamachi,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,Brush On Silk,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,Sayuri's Theme,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,Becoming a Geisha,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,Finding Satsu,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,The Chairman's Waltz,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,Chiyo's Prayer,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,The Garden Meeting,,Memoirs of a Geisha29 Nov 20040
Yo-Yo-Ma-Joel-Fan-Joseph-Gramley-Mark-Suter-Shane-Shanahan-Sandeep-Das-and-Edgar-Meyer,A New Name... A New Life,,Memoirs of a Geisha29 Nov 20040
Hans-Zimmer-and-Jacob-Shea,Rejection In the Rain,,Megamind29 Oct 20100
Hans-Zimmer-and-Jacob-Shea,Giant Blue Head,,Megamind29 Oct 20100
Hans-Zimmer-and-Jacob-Shea,Crab Nuggets,,Megamind29 Oct 20100
Hans-Zimmer-and-Jacob-Shea,Mel-On-Cholly,,Megamind29 Oct 20100
Hans-Zimmer-and-Jacob-Shea,Roxanne (Love Theme),,Megamind29 Oct 20100
Hans-Zimmer-and-Jacob-Shea,Drama Queen,,Megamind29 Oct 20100
Hans-Zimmer-and-Jacob-Shea,Stars and Tights,,Megamind29 Oct 20100
Hans-Zimmer-and-Jacob-Shea,Ollo,,Megamind29 Oct 20100
Hans-Zimmer-and-Jacob-Shea,Game Over,,Megamind29 Oct 20100
Hans-Zimmer-and-Jacob-Shea,I'm the Bad Guy,,Megamind29 Oct 20100
Hans-Zimmer-and-Jacob-Shea,Evil Lair,,Megamind29 Oct 20100
Hans-Zimmer-and-Jacob-Shea,Black Mamba,,Megamind29 Oct 20100
Trey-Lorenz,Make You Happy,,Men in Black30 Jun 19970
Emoja,Erotic City,,Men in Black30 Jun 19970
3T,Waiting for Love,,Men in Black30 Jun 19970
Snoop-Doggy-Dogg,Gin and Juice,,Straight Outta Compton13 Aug 20153
Snoop-Doggy-Dogg,We Just Wanna Party With You (feat. JD),,Men in Black30 Jun 19970
Kenny-Wayne-Shepherd,Live On,,Only The Brave19 Oct 20170
Kenny-Wayne-Shepherd,Live On,1:12Plays in the car as Amanda falls asleep at the wheel and gets into an accident.,Only The Brave19 Oct 20170
Hues-Corporation,Rock The Boat,"Dan & Livia run into Abby & her boyfriend, Sammy; Aug 9, 1974.",Journeyman • S1E812 Nov 20070
Sylvester,You Make Me Feel (Mighty Real),,High Fidelity • S1E813 Feb 20200
Sylvester,Fever,,The Deuce • S3E429 Sep 20190
Sylvester,You Make Me Feel (Mighty Real),,Pose • S2E1019 Aug 20190
Sylvester,Someone Like You,,Empire • S5E1623 Apr 20190
Sylvester,You Make Me Feel (Mighty Real),Debbie is introduced during the jazzercise scene.,GLOW • S1E122 Jun 20170
Sylvester,I Need Somebody to Love Tonight,,Master of None • S2E411 May 20170
Sylvester,You Make Me Feel (Mighty Real),,Girl Asleep7 Sep 20160
Sylvester,Dance (Disco Heat),0:01Ted arrives at the house on the beach. They're shaving each others chests.,The Normal Heart26 May 20141
Sylvester,You Make Me Feel (Mighty Real),0:05Beach party as all the gay men dance.,The Normal Heart26 May 20140
Sylvester,I Need Somebody To Love Tonight,,Looking • S1E48 Feb 20140
Sylvester,Can't Stop Dancing,Flashback of Maddux warning Zoe about the guy she was dancing with.,Defying Gravity • S1E73 Sep 20090
Sylvester,You Make Me Feel (Mighty Real),1:25People are dancing at Milk’s birthday party. Smith talks to Milk at his party.,Milk28 Nov 20080
Sylvester,You Make Me Feel (Mighty Real),Second song the stripper dances to.,Friends • S10E114 Feb 20040
Buckshot-LeFonque,"Some Cow Fonque (More Tea, Vicar?)",,Men in Black30 Jun 19970
Tegan-and-Sara,Walking With a Ghost,"0:01Flashback to Dex first meeting Benny, then him showing her a trick to listen in on a concert; Dex meets with Major Elders and Jeremy to talk about Benny's death.",Stumptown • S1E1717 Mar 20200
Tegan-and-Sara,Closer,,The L Word: Generation Q • S1E611 Jan 20200
Tegan-and-Sara,Closer,,Mrs. Fletcher • S1E523 Nov 20190
Tegan-and-Sara,Drove Me Wild,,Mrs. Fletcher • S1E523 Nov 20190
Tegan-and-Sara,Stop Desire,,The Village • S1E31 Apr 20191
Tegan-and-Sara,Stop Desire,,Lean on Pete5 Apr 20180
Tegan-and-Sara,Rebel Rebel,,Dynasty • S1E110 Oct 20170
Tegan-and-Sara,Boyfriend,"0:48Cheryl sets up a game of 7 Minutes In Heaven, with Archie and Veronica the first paired off.",Riverdale • S1E125 Jan 20177
Tegan-and-Sara,Blue and Pink,,The Intervention25 Aug 20160
Tegan-and-Sara,Fade Out,1:24First song during end credits.,The Intervention25 Aug 20160
Tegan-and-Sara,Closer,0:11Cameron tells Jules that she needs to take on one of the senior interns.,The Intern24 Sep 20151
Tegan-and-Sara,How Come You Don't Want Me,,The DUFF19 Feb 20150
Tegan-and-Sara,How Come You Don't Want Me,"The scene following the date night with Toby, wherein Bianca struggles to finish her homecoming article.",The DUFF19 Feb 20152
Tegan-and-Sara,Closer,End credits,BoJack Horseman • S1E1222 Aug 20141
Tegan-and-Sara,Don't Find Another Love,1:40Second song during end credits.,Endless Love13 Feb 20141
Tegan-and-Sara,Shudder To Think,,Dallas Buyers Club31 Oct 20130
Tegan-and-Sara,Closer,Performed as Navid informs Naomi that Alec was the one out to get Max; Adrianna gives Dixon a Christmas present.,90210 • S5E99 Dec 20120
Tegan-and-Sara,Now I'm All Messed Up,Performed at the Christmas party as Riley tells Annie he was starting to take thing seriously between them; Dixon tells Annie he doesn't need his crutches anymore.,90210 • S5E99 Dec 20120
Tegan-and-Sara,Call It Off,Ivy tells Diego she filled out the 'artist in residence' application for him & that she's going on the 'Surf For Good' trip.,90210 • S4E1919 Mar 20120
Tegan-and-Sara,Hell,Shoot / Don't Shoot.,Rookie Blue • S1E1026 Aug 20100
Tegan-and-Sara,Hell,Drew goes to his locker.,Parenthood • S1E927 Apr 20100
Tegan-and-Sara,The Ocean,,The Vampire Diaries • S1E1631 Mar 20101
Tegan-and-Sara,The Cure,Ryan & Cate talk about losing sleep on their radio show.,Life Unexpected • S1E1022 Mar 20100
Tegan-and-Sara,Light Up,"Ella tells Jonah that their relationship is a mistake, then Jonah tells her he wants to rewrite the end of the screenplay.",Melrose Place • S1E1416 Mar 20100
Tegan-and-Sara,The Cure,Haley complains to Nate about Taylor showing up with David; Julian and his dad talk about the film; Brooke tells Victoria that Julian broke up with her.,One Tree Hill • S7E1425 Jan 20100
Tegan-and-Sara,Participate,Joe complains to Erin that Olivia was not prepared about the Today Show looks.,The City • S1E2330 Nov 20090
Tegan-and-Sara,On Directing,Silver tells Naomi she's not having a half-birthday party; Adrianna & Naomi talk about a party for Silver.,90210 • S2E99 Nov 20090
Tegan-and-Sara,Where Does The Good Go,Erica's mom insists she stay; repeats as Erica escapes out the window and as Erica leaves the dance.,Being Erica • S1E14 Jan 20090
Tegan-and-Sara,Call It Off,Lauren leaves Doug's.,The Hills • S4E31 Sep 20080
Tegan-and-Sara,Call It Off,Rose apologizes to Derek; Callie tries to reassure Ariana.,Grey's Anatomy • S4E815 Nov 20072
Tegan-and-Sara,Back In Your Head,,The Hills • S3E1114 Oct 20070
Tegan-and-Sara,Take Me Anywhere,Flashback where Izzie introduces herself to Alex at the mixer and she tells him she's hardcore.,Grey's Anatomy • S3E121 Sep 20061
Tegan-and-Sara,I Know I Know I Know,Logan and Hannah are at the hotel.,Veronica Mars • S2E1629 Mar 20060
Tegan-and-Sara,Not Tonight,Meredith waits at Joe's bar for Derek to arrive.,Grey's Anatomy • S2E523 Oct 20054
Tegan-and-Sara,So Jealous,Played as Veronica fights the urge to check out the files on Meg's computer.,Veronica Mars • S2E419 Oct 20050
Tegan-and-Sara,Walking With A Ghost,Brooke talks to Peyton on the phone.,One Tree Hill • S2E2117 May 20052
Tegan-and-Sara,Fix You Up,The seizure patient tells Izzie the missing cupcake ingredient; Derek takes Meredith to his trailer for the first time.,Grey's Anatomy • S1E815 May 20053
Tegan-and-Sara,Downtown,Izzie & Meredith argue in the locker room.,Grey's Anatomy • S1E78 May 20051
Tegan-and-Sara,Where Does the Good Go,End scenes.,Grey's Anatomy • S1E417 Apr 200516
Tegan-and-Sara,I Won't Be Left,Meredith fights Alex in the locker-room.,Grey's Anatomy • S1E310 Apr 20055
Tegan-and-Sara,You Wouldn't Like Me,Meredith's voice over.,Grey's Anatomy • S1E23 Apr 200510
Tegan-and-Sara,Walking With a Ghost,,Monster-In-Law29 Nov 20040
Tegan-and-Sara,Don't Confess (This Thing That Breaks My Heart),Brooke tells Peyton she is falling for Lucas.,One Tree Hill • S1E1310 Feb 20040
Tegan-and-Sara,Time Running,"Peyton, Haley & Brooke are in the car; Brooke throws away her pom-poms.",One Tree Hill • S1E628 Oct 20032
Tegan-and-Sara,Want To Be Bad,Nathan goes to see Peyton to invite her to the game.,One Tree Hill • S1E521 Oct 20032
Tegan-and-Sara,Time Running,,"What's New, Scooby-Doo? • S2E220 Sep 20030"
Tegan-and-Sara,My Number,,Sweet November15 Feb 20010
Tegan-and-Sara,My Number,,Sweet November15 Feb 20010
Tegan-and-Sara,Fool to Cry,,Girls • S2E60
Sam-the-Sham-and-The-Pharaohs,Lil' Red Riding Hood,0:09Beth puts Boomer's thumb down the disposal; Montage as Beth recieves more pieces of Boomer in the mail and puts them down the disposal.,Good Girls • S2E1111 May 20190
Sam-the-Sham-and-The-Pharaohs,Wooly Bully,,My All American12 Nov 20150
Sam-the-Sham-and-The-Pharaohs,Wooly Bully,,Red Dog10 Aug 20110
Sam-the-Sham-and-The-Pharaohs,Wooly Bully,,Happy Gilmore15 Feb 19960
The-Swingle-Singers,"Ciao, Bella, Ciao [Italy] (arr. Ben Parry)",,The Two Popes26 Nov 20190
The-Swingle-Singers,Harpsichord Concerto BWV 1056: 2. Largo,0:04Charles gets Kaz his watch at the tennis court,Neo Yokio • S1E122 Sep 20170
The-Swingle-Singers,Little Organ Fugue,0:15Kaz and Charles race back to Helena's house.,Neo Yokio • S1E122 Sep 20170
The-Swingle-Singers,Flight Of The Bumblebee,Rachel watches Hank rehearse with Sandy; several scene transitions throughout.,Glee • S1E119 May 20090
The-Swingle-Singers,Soul Bossa Nova,Will picks a new name for the Glee Club; Principal Figgins agrees to let Will continue running the Glee Club; Will posts a sign-up sheet in the teacher's lounge.,Glee • S1E119 May 20090
The-Swingle-Singers,Golliwogg's Cake Walk,"Rachel talks about growing up with her dads; Will thanks Ken for the introductions and asks if he is okay; Puck sees Coach Tanaka yelling at Finn; Sue yells at the Cheerios!, Rachel tells Finn he's talented; Emma counsels Will.",Glee • S1E119 May 20090
The-Swingle-Singers,Fifth Of Beethoven,"Will gets advice from Sue; cleans gum off of Emma's Shoe, and convinces Ken to introduce him to the football team.",Glee • S1E119 May 20090
The-Swingle-Singers,Moonlight Sonata,Rachel tries to convince Finn to stay in the Glee Club; Finn explains to Puck about why he joined the club.,Glee • S1E119 May 20090
The-Swingle-Singers,Prelude No. 7 In E-Flat (The Well Tempered Clavier - Book 2 BWV 876),0:06Milk plays this on song on the record player as he makes out with Smith. They travel to San Francisco.,Milk28 Nov 20080
Vega-4,Life Is Beautiful,,My Sister's Keeper25 Jun 20090
Vega-4,Life Is Beautiful,Nathan & Haley make up; montage of everyone preparing for & arriving at the prom.,One Tree Hill • S4E1521 Feb 20070
Jimmy-Scott,Street of Dreams,,The Deuce • S3E56 Oct 20190
Jimmy-Scott,Someone to Watch Over Me,,The Deuce • S3E56 Oct 20190
Jimmy-Scott,Solitude,,Private Life18 Jan 20180
Jimmy-Scott,Embraceable You,Kristina and Max dance.,Parenthood • S4E927 Nov 20120
Jimmy-Scott,Heaven,,My Sister's Keeper25 Jun 20090
Eskimos-Of-Love,I Got You,,My Super Ex-Girlfriend29 Nov 20050
Peter-Jarvis-and-His-Drum-Corps,Camp Ivanhoe Cadence Medley,,Moonrise Kingdom24 May 20120
Saviours,We Roam,0:48Song playing in Lusheck's truck before he returns the screwdriver. ,Orange is the New Black • S1E410 Jul 20130
Nancy-Cassidy,Child Chicken,0:53Credits,Orange is the New Black • S1E510 Jul 20130
Shawn-Lee-and-Concetta-Kirschner,Love Like This,0:46Background music from the party as Ms. Claudette receives her mail.,Orange is the New Black • S1E410 Jul 20130
Christina-Aguilera-Lil-Kim-MA-a-and-P-nk,Lady Marmalade,,Moulin Rouge!29 Nov 20001
Greta-Keller,Zwischen heute und morgen,,American Horror Story • S4E321 Oct 20141
Ewan-McGregor-Emma-Thompson-Gugu-Mbatha-Raw-and-Ian-McKellen,Be Our Guest,,Beauty and the Beast (2017)16 Mar 20179
Ewan-McGregor-Emma-Thompson-Gugu-Mbatha-Raw-and-Ian-McKellen,Be Our Guest,,Beauty and the Beast (2017)16 Mar 20170
David-Bowie-and-Massive-Attack,Nature Boy,,Moulin Rouge!29 Nov 20000
Voodoo-Glow-Skulls,Used to Love Her (But I Had to Kill Her),,Mr. and Mrs. Smith29 Nov 20040
Stine-J,You Are My Sunshine,,Mr. and Mrs. Smith29 Nov 20040
Walter,"Muppet Studios, I Can't Believe It",,The Muppets22 Nov 20110
Jason-Segel-and-Kermit,I Haven't Seen the Old Gang,,The Muppets22 Nov 20110
Walter-and-Kermit,We Drive,,The Muppets22 Nov 20110
Amy-Adams-and-80-s-Robot,That Spells Reno,,The Muppets22 Nov 20110
Fozzie-Walter-Kermit-and-Dr-Teeth,Welcome Back,,The Muppets22 Nov 20110
Amy-Adams-and-Sarah-Silverman,Party of One,,The Muppets22 Nov 20110
Kermit-and-Chris-Cooper,We Humbly Ask,,The Muppets22 Nov 20110
Kermit-and-Chris-Cooper,The Answer Is No,,The Muppets22 Nov 20110
Amy-Adams,Are You a Man or a Muppet?,,The Muppets22 Nov 20110
Kermit,Rainbow Connection,,Muppets Most Wanted20 Mar 20140
Kermit,Down At the Ole Barbershop,,The Muppets22 Nov 20110
Kermit,Princesses of Poultry,,The Muppets22 Nov 20110
Kermit,Rainbow Connection,,The Muppets22 Nov 20110
Miss-Piggy-and-Kermit,It's Time for Our Song,,The Muppets22 Nov 20110
Uncle-Deadly,"How Charming, A Finale",,The Muppets22 Nov 20110
Amy-Adams-and-Jason-Segel,"Mary, Marry Me",,The Muppets22 Nov 20110
The-Cast-of-My-Best-Friend-s-Wedding,I Say a Little Prayer,,My Best Friend's Wedding29 Nov 19960
Lucero,I’ll Just Fall,,Life Itself20 Sep 20180
Lucero,On My Way Downtown,"0:02Jeff Bauman heads to the local bar where his friends and family watches the Red Sox on television when he spots his ex-girlfriend, Erin.",Stronger21 Sep 20170
Lucero,Midnight Special (Take Me With You) ,1:48End credits.,Midnight Special 17 Mar 20161
Lucero,San Francisco,"At a bar, the cousins play darts; Vincent tells JT he misses his brothers; Vincent is surprised by a stripper dressed as a cop.",Beauty And The Beast • S3E615 Jul 20150
Lucero,The Mountain,,Little Accidents15 Jan 20150
Lucero,When I Was Young,,Hellion12 Jun 20140
Lucero,The Other Side of Lonesome,,Hellion12 Jun 20140
Lucero,Everything You Need,0:59Song as the boys try to collect everything Mud needs for the boat.,Mud25 Apr 20131
Lucero,Take You Away,0:14First song as Ellis rides on the back of his dads truck.,Mud25 Apr 20131
Lucero,Snakebite,1:45Ellis falls into the creek and gets a snake bite.,Mud25 Apr 20131
Lucero,Go Easy,,Sons Of Anarchy • S5E616 Oct 20120
Lucero,Hey Darlin' Do You Gamble?,Haley & Quinn discuss their marriages; Chase serves David & Nate water as they talk; Alex brings Julian her revised script.,One Tree Hill • S7E512 Oct 20090
Lucero,Sixteen,Dean calls Sam from the bar.,Supernatural • S5E58 Oct 20090
Lucero,Mom,Flashback of Rachel asking Dan about his self help book collection.,One Tree Hill • S7E328 Sep 20091
Lucero,Tell Me What It Takes,Nathan asks Skillz about a factory job; Dan tries to tell Lucas he is mistaken about Keith's death.,One Tree Hill • S4E206 Jun 20070
Lucero,She Wakes When She Dreams,Mouth tells Chris about Shelley & Rachel; preparation for the prom.,One Tree Hill • S4E179 May 20070
Lucero,Nobody's Darlings,Flashback of Lucas &amp; Peyton talking.,One Tree Hill • S3E15 Oct 20050
