artist,song_title,use,show
PVRIS,Mirrors,,Finding Carter • S2E313 Apr 20150
Misty-Boyce,Broken Hearted Girl,,Finding Carter • S2E64 May 20150
Misty-Boyce,The Nest,,Finding Carter • S2E313 Apr 20150
Kuzin,Cavity,,Finding Carter • S2E313 Apr 20150
The-Kickaways,Fake Blood,0:01D'av and Dutch wrestle.,Killjoys • S2E421 Jul 20160
The-Kickaways,Shake Yr Devils Bones,,Finding Carter • S2E313 Apr 20150
The-Str-ke,One Night of You,,Finding Carter • S2E313 Apr 20151
Young-Liars,Tiny Creatures,,Finding Carter • S2E101 Jun 20150
Young-Liars,Blooming Hearts,,Finding Carter • S2E711 May 20150
Young-Liars,Tidal Wave,,Finding Carter • S2E420 Apr 20150
Young-Liars,Supertramp,,Finding Carter • S2E313 Apr 20150
Young-Liars,An Odyssey Love,,Finding Carter • S2E313 Apr 20150
Elephant,Assembly,,Finding Carter • S2E420 Apr 20150
Great-Wolf,Blow It Out,"0:03The Killjoys celebrate John reaching Level V; Dutch announces the next round is on Turin, then comments on Pree's new assistant, Gared; John thanks Turin for helping him reach Level V, then Turin informs him that Dutch blocked him from being promoted earlier.",Killjoys • S3E420 Jul 20170
Great-Wolf,Keep Moving,,Underground • S1E18 Mar 20160
Great-Wolf,What Are You Waiting For,,Finding Carter • S2E420 Apr 20150
Love-and-Thanks,Feel My (Hands Around You),,Finding Carter • S2E313 Apr 20150
Marz-Ferrer,Antidote,,Inconceivable29 Jun 20172
Marz-Ferrer,Street Clothes (feat. Voli),"0:04In a parking garage, a woman tries to get a demon to tell her where Magnus is, then she's intercepted by Luke and they end up in a struggle.",Shadowhunters • S1E218 Jan 20164
Marz-Ferrer,Alright (feat. Elhae),,Finding Carter • S2E527 Apr 20150
Marz-Ferrer,Dreams of You,,Finding Carter • S2E420 Apr 20151
NUDITY,Already Dead,,Finding Carter • S2E420 Apr 20150
Wolves,Ride (feat. Ava),,Finding Carter • S2E420 Apr 20150
Ivan-and-The-Parazol,There's a Lady,Anna and Cleo talk.,Impulse • S1E65 Jun 20180
Ivan-and-The-Parazol,M.A.V. (It's a Fire),,Shameless • S7E529 Oct 20160
Ivan-and-The-Parazol,Sunken Eyes,,Shameless • S7E529 Oct 20160
Ivan-and-The-Parazol,Girl,"0:01Jared and Carter make out in his building's elevator and finCarter and Jared make out in a stopped elevator. When the door opens, they find that a neighbor has been waiting.",Finding Carter • S2E2130 Nov 20150
Ivan-and-The-Parazol,Don't Wanna Die,"0:45Gabe sees a text from Taylor on Max's phone, then confronts Max about why he invited him to hang out.",Finding Carter • S2E1519 Oct 20150
Ivan-and-The-Parazol,Baby Blue,,Finding Carter • S2E527 Apr 20150
Ivan-and-The-Parazol,Take My Hand,,Shameless • S5E87 Mar 20150
Ivan-and-The-Parazol,I Got a Feeling That I'm Underneath,,Shameless • S5E217 Jan 20150
flor,Ocean,,Finding Carter • S2E527 Apr 20150
Shenna,Magenta,"0:29RJ, Trish and Riana argue in the resort restaurant.",Lethal Weapon • S3E117 Jan 20190
Shenna,Take Your Time (Dream in Color),,Finding Carter • S2E527 Apr 20150
Grapell,Shaping My Love,,Stitchers • S1E315 Jun 20151
Grapell,Shaping My Love,,Finding Carter • S2E527 Apr 20150
Mixtape,Hottie Biscotti,,Finding Carter • S2E527 Apr 20150
Deer-Mother,Danger,,Finding Carter • S2E527 Apr 20150
Wildlight,Dawn To Fight,,Finding Carter • S2E64 May 20150
Sophia-Black,Masquerade,,Finding Carter • S2E64 May 20150
Nuela-Charles,Coming for You,"0:21Randall, Lillith and Hamish sit around having snacks, while trying to talk Jack through forcing a transformation.",The Order • S1E46 Mar 20190
Nuela-Charles,Coming for You,,Jane the Virgin • S4E108 Feb 20180
Nuela-Charles,Take It or Leave It,0:28Flashback to Avery and Courtney talking about their relationship while setting up for Avery's party.,Motive • S4E228 Mar 20160
Nuela-Charles,You Got Me,,Finding Carter • S2E527 Apr 20150
Missio,I Run To You,0:01Montage of school scenes contrasted with various characters partying.,Riverdale • S1E1012 Apr 20176
Missio,Can I Exist ,"0:35Malia remembers Stiles promising to return for her, as Lydia and Scott call for Malia to open her eyes.",Teen Wolf • S6E923 Jan 20170
Missio,I Don't Even Care About You,0:32Kennedy and Jules lead the pledges to get the revenge on the Omega fraternity.,Sweet/Vicious • S1E45 Dec 20160
Missio,I Don't Even Care About You,0:21Stavo offers a hand when Brooke starts hallucinating.,Scream: The TV Series • S2E419 Jun 20160
Missio,I Run to You,,Finding Carter • S2E64 May 20150
Yngcult,Sides of War (feat. Tribes),,Finding Carter • S2E101 Jun 20150
Yngcult,Let's Get It Back (feat. Tribes),,Finding Carter • S2E711 May 20150
Yngcult,Gohm (feat. Tribes),,Finding Carter • S2E711 May 20150
John-Heart-Jackie,Stadium,"0:10Gunnar, Will and Kevin go on a road trip.",Nashville • S4E520 Oct 20150
John-Heart-Jackie,Race Car,,Finding Carter • S2E64 May 20150
Mike-Mains-and-The-Branches,Take It All,0:28Jules finds Nate listening to music and asks why he's at the store.,Sweet/Vicious • S1E62 Jan 20170
Mike-Mains-and-The-Branches,Burn,,Finding Carter • S2E711 May 20150
Willa,Swan,0:55Finale in the Pool,Good Behavior • S2E1016 Dec 20171
Willa,Dreamers,0:01Cat and Vincent go running in a park.,Beauty And The Beast • S4E28 Jun 20160
Willa,Stay the Night,,Finding Carter • S2E711 May 20150
Vinyl-Hearts,Weâ€™re On Top Of The World,,Finding Carter • S2E711 May 20150
Tristen,Baby Drugs,,After Everything11 Oct 20180
Tristen,House of War,,Finding Carter • S2E711 May 20150
Dutch-Party,Echo Girl,"0:26Alec tells Magnus that pool is like archery, then Magnus hints to Alec that he's being hustled.",Shadowhunters • S2E65 Feb 20170
Dutch-Party,Howl,0:17Taylor and Gabe take a campus tour and are invited to a frat party.,Finding Carter • S2E172 Nov 20150
Dutch-Party,Lucky With You,,Finding Carter • S2E818 May 20150
Dutch-Party,Echo Girl,,Finding Carter • S2E711 May 20150
Ajimal,Air,,Finding Carter • S2E711 May 20150
Amalie-Bruun,Crush,,Finding Carter • S2E101 Jun 20150
Amalie-Bruun,Northern Sky,,Finding Carter • S2E925 May 20150
Amalie-Bruun,Sleepless,,Finding Carter • S2E818 May 20150
All-the-Colours,Shame (That's Nice Remix),,UnReal • S1E926 Jul 20150
All-the-Colours,Shame (That's Nice Remix),,Finding Carter • S2E818 May 20150
All-the-Colours,Shame,,The Royals • S1E99 May 20151
Tamara-Schlesinger,So Long (Vei Remix),,Finding Carter • S2E818 May 20150
Darkness-Falls,Before the Light Takes Us,"0:16Lucifer, Chloe and Dan arrive at Palmetto Street to re-enact Malcolm's shooting.",Lucifer • S1E76 Mar 20169
Darkness-Falls,Hazy,,Finding Carter • S2E925 May 20150
Onyay-Pheori,Banshee,,UnReal • S3E311 Mar 20180
Onyay-Pheori,No More Waiting,,UnReal • S3E311 Mar 20180
Onyay-Pheori,Fever,,Finding Carter • S2E1215 Jun 20150
Onyay-Pheori,Gone,,Finding Carter • S2E925 May 20150
Bird,A War,"0:46The Warden sends guards after Betty and Archie, as they attempt to escape on a motorcycle.",Riverdale • S3E513 Nov 20180
Bird,A War,0:58Christophe informs Catherine he is worse away from her; a horn sounds and Catherine sees the Red Knights outside the castle and finds a message saying 'Your debt will be paid'.,Reign • S3E121 May 20160
Bird,A War,0:53Ben meets with Rick and they end up fighting.,Finding Carter • S2E2414 Dec 20151
Bird,The Night,,Finding Carter • S2E925 May 20150
Bird,Dorothea,,Finding Carter • S2E818 May 20150
Emily-Vaughn,Pieces,,Spinning Out • S1E531 Dec 20190
Emily-Vaughn,Hollow,,Finding Carter • S2E925 May 20150
Splash,Keep It Going,,Finding Carter • S2E925 May 20150
Ophelia,Lucy,,Finding Carter • S2E925 May 20150
Curtis-Peoples,Afraid,,Finding Carter • S2E925 May 20150
Eric-Zayne,Hello Goodbye,,Finding Carter • S2E925 May 20150
Roo-and-the-Howl,Lay Me Down,,Finding Carter • S2E925 May 20150
Avila,Hard Core,,Finding Carter • S2E925 May 20150
The-Pocket-Rockets,Somewhere We Can Be Alone,0:13Gabe drops Ben off at school; Taylor tells Ben that Gabe's had a hard time recently.,Finding Carter • S2E1412 Oct 20150
The-Pocket-Rockets,MDNGHT,,Finding Carter • S2E101 Jun 20150
Rossi,Brittle Bones,,Finding Carter • S2E101 Jun 20150
Paul-Cook-and-The-Chronicles,Upstairs Room,,A Million Little Things • S1E146 Feb 20190
Paul-Cook-and-The-Chronicles,Upstairs Room,"0:36Simon thanks Maia for coming to dinner with him, then expresses surprise that she's actually studying marine biology; Maia gives Simon a goodnight kiss.",Shadowhunters • S2E1616 Jul 20170
Paul-Cook-and-The-Chronicles,When You Gonna Give Me Some Time?,"0:17Fisher and Camille question Scott Bruce, who explains that Jim Miller saved his life; [0:23] repeats as Kirsten and Cameron continue painting as Camille arrives to tell them about Scott Bruce.",Stitchers • S3E59 Jul 20170
Paul-Cook-and-The-Chronicles,I'll Forgive You,0:55David says goodbye to his family and drives off.,Finding Carter • S2E1626 Oct 20150
Paul-Cook-and-The-Chronicles,Radar,,Finding Carter • S2E101 Jun 20150
Fraser-James,To the Rain,,Finding Carter • S2E101 Jun 20150
Sweet-Talker,Burn It up All Night,,Finding Carter • S2E118 Jun 20150
Dead-Right,Nothing To Lose,0:18Dan drops by Lux and asks Maz to see the club's books.,Lucifer • S1E628 Feb 20161
Dead-Right,Rising Tide (A/J Jackson Remix),,Finding Carter • S2E101 Jun 20150
Sheare,Nothing (Nebbra Remix),,Finding Carter • S2E118 Jun 20150
Belmont-Lights,Come for Me,,Finding Carter • S2E118 Jun 20150
Armon-Jay,Better Off Without,0:28Flashback to Ava and her father visiting the Beacon Heights University before she was accepted.,Pretty Little Liars: The Perfectionists • S1E49 Apr 20190
Armon-Jay,Better Off Without,,Set It Up14 Jun 20180
Armon-Jay,Better Off Without,0:28Scarlett tells Sean he could have a career in music if he wanted to; Sean runs off when Scarlett is not receptive to his kiss.,Nashville • S6E1013 Jun 20180
Armon-Jay,Better Off Without,Song as they buy popcorn at the movies.,13 Reasons Why • S2E917 May 20181
Armon-Jay,A Little Longer,0:02One week later - Toby informs Aria that Yvonne is in a medically-induced coma.,Pretty Little Liars • S7E1117 Apr 20170
Armon-Jay,Playing with Fire,0:56The team goes out for drinks and Cam proposes a toast; Cam and Karen meet; Karen pulls Aubrey aside to inform him his father is in D.C.,Bones • S11E1511 May 20161
Armon-Jay,Shine a Light,0:58Dana records a video for Molly about the day she was born and advice on love; Alex convinces Charlie to have another brain scan.,Saving Hope • S4E1313 Jan 20160
Armon-Jay,Shine a Light,0:45Max advises Crash to just be Carter's friend; Carter phones Bird to ask how she's doing after her doctor's appointment; Bird cries while contemplating what would have happened if Seth was still alive; Elizabeth and David fill in Lori on what's happening with Ben.,Finding Carter • S2E2314 Dec 20150
Armon-Jay,Edge of the Dark,,Finding Carter • S2E118 Jun 20150
Fritz-Montana,Feel It in My Bones,,Finding Carter • S2E1215 Jun 20150
Lili-Haydn,This Is a Moment of Grace,,Finding Carter • S2E1215 Jun 20150
Handsome-Ghost,Weight of It All,,Finding Carter • S2E1215 Jun 20150
Madison-Gold,Dream I Hold To,,Finding Carter • S2E1215 Jun 20150
Cumbia-Moderna-de-Soledad,Tetero,0:11They meet with Suarez to ask him to get information regarding Murphy's cat.,Narcos • S1E327 Aug 20152
Los-Yetis,Me Siento Loco,,The Grand Tour • S3E224 Jan 20190
Los-Yetis,Yo No Te Aguanto Mas,,If Beale Street Could Talk24 Dec 20180
Los-Yetis,Amor Sideral,,If Beale Street Could Talk24 Dec 20180
Los-Yetis,Revolucionando,0:05Murphy narrates as the narco's all resist the new extradition laws.,Narcos • S1E427 Aug 20151
Elia-y-Elizabeth,Todo en la Vida,0:42End credits music.,Narcos • S1E427 Aug 20155
Chelsea-Lankes,Home,,The Bold Type • S1E424 Jul 20170
Chelsea-Lankes,Home,,True Memoirs of an International Assassin10 Nov 20161
Chelsea-Lankes,Secret,0:02Barry returns Iris' wallet and ends up asking her out on a date.,The Flash • S3E13 Oct 20162
Chelsea-Lankes,Home,"0:43Noah asks Juliette to dance, then she admits her 'date' is a complete stranger; Noah pulls Juliette onto the dance floor.",Nashville • S4E1910 May 20160
Chelsea-Lankes,Down for Whatever,,Finding Carter • S2E1215 Jun 20150
Darion-Ja-Von,Free,,Tyler Perry's A Madea Family Funeral28 Feb 20190
Darion-Ja-Von,Beast,,Boo 2 A Madea Halloween19 Oct 20171
Darion-Ja-Von,Opportunity,0:01Making love in the bathroom,The Perfect Match10 Mar 20161
Darion-Ja-Von,Too Late,When Charlie and eva broke up,The Perfect Match10 Mar 20162
Darion-Ja-Von,Nights Like This,"0:11Brooke watches Jake making out with Ava, complains to Audrey, then she kisses the first guy she comes across to make Jake jealous; Audrey stops a guy from heading into Brooke's house.",Scream: The TV Series • S1E1031 Aug 20150
Chris-Arena-feat-I-O-N-A,Memory,0:16Ava searches the party for Jake and stumbles across Grayson's body in the pool house bathroom; the party goers flee in a mass exodus.,Scream: The TV Series • S1E1031 Aug 20150
Jake-Miller,Shake It,0:01Flashfoward - Conor and Oliver's wedding reception; Annalise dances then confronts Frank about his appearance.,How to Get Away With Murder • S5E126 Sep 20180
Jake-Miller,Shake It,0:02Emma tries to call Brooke; Brooke wonders aloud why her real friends aren't at her party.,Scream: The TV Series • S1E1031 Aug 20150
PAWWS,Time to Say Goodbye,"0:25Emma, Kieran and Noah split up to search Brooke's house.",Scream: The TV Series • S1E1031 Aug 20151
Soda-Stereo,Persiana Americana,0:51Song at the strip club.,Narcos: Mexico • S2E412 Feb 20200
Soda-Stereo,Lo Que Sangra (La CÃºpula),0:06Pablo and his narcos relax and talk by the coast of Panama City. They discuss going back to Columbia to fight.,Narcos • S1E527 Aug 20152
Orquesta-Ritmo-de-Sabanas,Porro Bonito,0:31Pablo dances with his wife to his 'favorite music'. Murphy narrates as Pablo starts ordering mass killings.,Narcos • S1E527 Aug 20154
Thrillers,Can't Get Enough,"0:17Brooke heads back outside to find the patio empty, then is surprised by Mr. Branson's sudden appearance.",Scream: The TV Series • S1E1031 Aug 20150
Los-Pamperos,Maldito Cabaret,,Snowfall • S3E323 Jul 20190
Los-Pamperos,Maldito Cabaret,0:24Pablo and Gustavo have lunch and welcome Jamie to the family.,Narcos • S1E627 Aug 20157
Los-Pamperos,Ofensa,0:45Music from the radio at Gustavo's funeral.,Narcos • S1E827 Aug 20155
Julio-Jaramillo,Melancolia,0:47Ending credits song.,Narcos • S2E21 Sep 20162
Julio-Jaramillo,Lejos de Ti,0:31Pablo receives information and the name of Steve Murphy. He tells Poison that Suarez is talking to the DEA.,Narcos • S1E627 Aug 20155
Los-Corraleros-de-Majagual,La Yerbita,0:10Pablo's wife is dancing to this music in the kitchen. He comes in and holds her.,Narcos • S2E51 Sep 20162
Los-Corraleros-de-Majagual,No Tengo Culpa,0:16Music playing in the car as Escobars men drive to kill Jamie's wife.,Narcos • S1E727 Aug 20152
Pacho-Benavides-and-Edilberto-Quiroga,Zulmita,0:53Final song during end credits.,Narcos • S1E527 Aug 20154
