artist,song_title,use,show
French-Braids,Feel Alive (Voodoo),"0:05Alyssa refuses to cooperate with Hope; MG follows Kaleb on his jog through the woods, until he stops to talk about Kym.",Legacies • S2E1129 Jan 20200
DELUXXE,Cool,0:03Mel tells that Ray has agreed to setup a meeting with his buyer and they need to go but Maggie doesn't want to leave Jordan.,Charmed • S2E1023 Jan 20200
The-Band-Willa,Just Keep Breathing,0:02Julian tells Macy about his parents' deaths.,Charmed • S2E1130 Jan 20200
Jacobi,Work for It,,Dynasty • S3E179 Apr 20200
Jacobi,Serenade,0:44Adam has dinner with Kirby and tells her he may have to move out soon; Kirby hides an earring in Adam's couch cushions.,Dynasty • S3E1130 Jan 20200
Elvis-Crespo,Suavamente,,The Rhythm Section30 Jan 20200
Jorge-Sepulveda,Madrid Brujo,,The Rhythm Section30 Jan 20200
Liquits,Desde Que,Harley overhears a conversation her derby girls have about her.,Birds of Prey6 Feb 20200
Kareema-Weatherspoon,Bow Out,,Birds of Prey6 Feb 20200
7Chariot,Don't You (Forget About Me),"0:56Blake finds the note that Fallon left for him, stating that she's moving out; Cristal informs Blake that Alexis shot Mark and caused her miscarriage.",Dynasty • S3E1023 Jan 20200
Sofi-de-la-Torre,U Already Know ,0:01SafeSpace Seattle celebrates Jordan's 26th birthday; Mel confronts her father over showing up uninvited and not contacting his buyers.,Charmed • S2E1023 Jan 20200
Thomas-Sebastian-Parisch-Laurent-Marcel-Ziliani,Grand Hotel Piano,0:24Blake welcomes his guests; Cristal calls a police officer to ask about Mark's death.,Dynasty • S3E1023 Jan 20200
Paul-Lenart-Bill-Novick,Smokin’ C,"0:36Blake spots Alexis at the party, then she claims that Crystal invited her.",Dynasty • S3E1023 Jan 20200
Doug-Bossi-Keith-Horn,Rally The Funk,0:37The group arrives back at the arena as the game is starting; Molly tells Sam she's not planning to make an offer.,Dynasty • S3E1023 Jan 20200
R-O-B,Outside,,Gretel & Hansel30 Jan 20200
R-O-B,Midnight Bath,,Gretel & Hansel30 Jan 20200
R-O-B,Eat Me,,Gretel & Hansel30 Jan 20200
R-O-B,Arise,,Gretel & Hansel30 Jan 20200
R-O-B,Agaric,,Gretel & Hansel30 Jan 20200
R-O-B,Somniferum,,Gretel & Hansel30 Jan 20200
R-O-B,Mama Gretel,,Gretel & Hansel30 Jan 20200
R-O-B,Chess,,Gretel & Hansel30 Jan 20200
R-O-B,Witchcraft,,Gretel & Hansel30 Jan 20200
R-O-B,By the River,,Gretel & Hansel30 Jan 20200
R-O-B,Raconteur,,Gretel & Hansel30 Jan 20200
R-O-B,Doom,,Gretel & Hansel30 Jan 20200
R-O-B,Last Morning,,Gretel & Hansel30 Jan 20200
R-O-B,Breaking Witch House,,Gretel & Hansel30 Jan 20200
R-O-B,Burn,,Gretel & Hansel30 Jan 20200
R-O-B,Kids,,Gretel & Hansel30 Jan 20200
R-O-B,Doom Opening,,Gretel & Hansel30 Jan 20200
Lean-Year,Come and See,,The New Pope • S1E730 Jan 20200
Mark-Ermler-and-Royal-Philharmonic-Orchestra,"Peer Gynt Suite No. 1, Op. 46: In the Hall of the Mountain King",0:12Turtle clues.,The Masked Singer • S3E11 Feb 20200
Orchestra-Heinz-Kiessling,Sky High Jinks,0:09Night Angel's bag clue; repeats during each singers' clue.,The Masked Singer • S3E117 Apr 20200
Orchestra-Heinz-Kiessling,Cold Comfort,0:22Llama clues.,The Masked Singer • S3E11 Feb 20200
Guenther-Peth,Martini Bikini,0:02Owen has his chemo treatment when Wayne asks him if he took his advice.,9-1-1 Lone Star • S1E42 Feb 20200
Nick-Jordan,Can't Keep Me Down,0:03Coach Wilson stops by Spencer's workplace to tell him that the school is still considering him for their program.,All American • S2E151 Mar 20200
Nick-Jordan,Great Great,0:24Darnell confronts Tyrone about Spencer being shot.,All American • S2E112 Feb 20200
UNIIQU3,Breakin' Necks,0:31Annisa and Grace fight to see if they're both going on the Markovian mission.,Black Lightning • S3E122 Feb 20200
Brady-Daniell-Smith,The Letter,"0:56Michaela kisses Zeke, then they end up in bed; Ben adds the compass to his 828 collection; Olive takes TJ to a Believers meeting.",Manifest • S2E426 Jan 20200
Dust-For-Life,Falling Stars,oficial soundtrack cd,Never Back Down13 Mar 20080
Jacopo-Tittarelli-Rubboli-and-Darren-Alboni,My Rules,0:18Tookie tells Ansel he's set up a party at Bad Alibi.,Stumptown • S1E1518 Feb 20200
Jacopo-Tittarelli-Rubboli-and-Darren-Alboni,Off to Find Myself,0:08Tookie arrives at the bar and takes over with the bickering couple.,Stumptown • S1E134 Feb 20200
Deidre-and-the-Dark,Back in Time,0:14Dex drops by the bar with the support group and is greeted by Poppy; Violet introduces herself to Dex.,Stumptown • S1E134 Feb 20200
Lior-Shoov,Come,,Luna Nera • S1E230 Jan 20201
Nestor-Salomon,Vals Trunco,,Luna Nera • S1E230 Jan 20200
Julien-Vega,Village Banquet,,Luna Nera • S1E630 Jan 20200
Cosmic-Boys,Jarvis,0:21TC and Jen trap Painkiller behind the firewall using their combined powers.,Black Lightning • S3E122 Feb 20200
Torsten-Kerl-Slovak-Radio-Symphony-Orchestra-and-Ivan-Anguelov,Die Meistersinger Von Nurnberg (The Mastersingers of Nuremberg): Act III: Morgenlich Leuchtend In Rosigem Schein,,Ragnarok • S1E130 Jan 20200
Hundred-Visions,198,,Outer Banks • S1E514 Apr 20202
Hundred-Visions,Dig Your Own Tomb,0:47Police raid; Grey phones Dex as he and Max are chased by police cars.,Stumptown • S1E134 Feb 20200
Mazy,Run The Show,0:57Tookie and Ansel egg the house of the bickering couple.,Stumptown • S1E134 Feb 20200
Tradtional,La Cucaracha,0:57Tookie's taco truck horn sounds as he and Ansel flee the scene.,Stumptown • S1E134 Feb 20200
Amped,Ultraviolet,,Ragnarok • S1E230 Jan 20200
Captain-Swagger,Hanging From The Gallows ,,Ragnarok • S1E230 Jan 20200
Deejay-Telio-and-Deedz-B,Happy Day,,Ragnarok • S1E230 Jan 20200
Push-Pop,Im the One For You,,Ragnarok • S1E230 Jan 20200
Revolt-Production-Music,Travel in Space,,Ragnarok • S1E230 Jan 20201
Knives-Out,Left in the Lurch,,Ragnarok • S1E230 Jan 20200
Foog,Germanium,,Ragnarok • S1E230 Jan 20200
Andrew-Jansen-Loud-Sun,Scattered Light,,Ragnarok • S1E330 Jan 20200
Resa,God Is Drunk,,Ragnarok • S1E330 Jan 20200
Subterranean-Street-Society,Only Your Sins Know,,Ragnarok • S1E330 Jan 20200
Nicolas-Deutsch-and-Constance-Amiot,Rewind,,Ragnarok • S1E430 Jan 20200
Matthias-Goerne-Hong-Kong-Philharmonic-Orchestra-and-Jaap-van-Zweden,"Die Walküre, WWV 86B, Act III: Der Augen leuchtendes Paar (Live)",,Ragnarok • S1E430 Jan 20200
Kaae-and-Batz,Another Life In Slow,,Ragnarok • S1E430 Jan 20200
Alex-De-Menthon-and-Christopher-White,Be Free Now,,Ragnarok • S1E530 Jan 20200
Robert-Edwards,Spare Ribz,,Ragnarok • S1E530 Jan 20200
Tourists,All We Do Is Pretend,,Ragnarok • S1E530 Jan 20200
Claudio-De-Palma,City Parade,,Ragnarok • S1E630 Jan 20200
Justalyricist,Yes Ya'll,,Deputy • S1E529 Jan 20200
Stepsons,Everything in Motion,,Deputy • S1E529 Jan 20200
RE-Q,Chosen,,Deputy • S1E529 Jan 20200
Andrew-Simple,New Day,0:01Maggie greets Richard as he arrives at the medical conference; Teddy asks Cormac if he's going to the 'heart valve happy hour'.,Grey's Anatomy • S16E1925 Mar 20200
Andrew-Simple,New Day,,Deputy • S1E529 Jan 20200
Legends-Of-Tomorrow-CAST,Poison,0:36Ava sings at the Blue Iguana; Sara arrives at the club to find Ava singing off tune just as Bugsy arrives which Sara confronts from about coming from Hell; Sara tells Rory to allow Ava to keep singing; (repeats) [0:59] Ava drunkenly sings in her sleep.,Legends Of Tomorrow • S5E33 Feb 20200
Gooding,King Of The House,0:06New Orleans - Maggie and Jordan attend a MESS meeting.,Charmed • S2E1130 Jan 20200
7-Skies,Don't Stop,"0:20Maggie and Jordan arrive at the dance club, then meet up with Bruce, who leads them to a back room to talk with Nadia.",Charmed • S2E1130 Jan 20200
Ghost-Dance,His Breath,0:21Nadia insists that Jordan and Maggie consume a drink to 'open their minds'.,Charmed • S2E1130 Jan 20200
Bruno-Andre-Carone,Tribal Song,0:30The club music changes as a Shaman enthralls the club patrons.,Charmed • S2E1130 Jan 20200
Kaerster,Wildlife,"0:01In her bedroom, Nancy practices what she could say to Josh about his mom, then Bess bursts in looking for clothes.",Nancy Drew • S1E1228 Jan 20200
Finnish-Flags,King Maker,"0:03Bess tells Ace about needing to make friends with Amaya, Nick makes a menu suggestion to The Claw, just as Nancy arrives and discovers that he bought the restaurant.",Nancy Drew • S1E1228 Jan 20200
Andrea-Litkei-Ervin-Litkei,Dreams of Love,0:11Bess meets with Amaya at the Horseshoe Bay Yacht Club.,Nancy Drew • S1E1228 Jan 20200
EC-Twins-Mina-Tobias,Come By,0:01Jughead and Betty snuggle in his bed at school.,Riverdale • S4E1128 Jan 20200
Guido-Spumante-Pepe-Spumante-Junior-Di-Luca,Terry And Mildred,0:05The emcee announces the score in the quiz show finals; [0:47] repeats as Riverdale takes on Stonewall Prep.,Riverdale • S4E1128 Jan 20200
Jason-Glover-Dominic-Glover-Gary-Crockett,Think On Your Feet,0:06Betty answers most of the questions in the final round.,Riverdale • S4E1128 Jan 20200
Jason-Glover-Dominic-Glover-Gary-Crockett,Here's Your Host,,Sun Dogs6 Apr 20180
Elijah-Ocean,Behind the Times,0:12Archie arrives home to find Frank entertaining the crew with stories about Fred.,Riverdale • S4E1128 Jan 20200
Jason-Whited,Little Angel,0:26Archie meets with Mr. Keller at Pop's and asks if he'd consider returning to Andrews' Construction.,Riverdale • S4E1128 Jan 20200
Fran-Powers,Trying,0:57Veronica and Cheryl enjoy the news that La Bonne Nuit was raided again; Cheryl explains to her mother why she needs to wear a mask.,Riverdale • S4E1128 Jan 20200
Daniel-Holter-Matt-Smith,Secret Lullabies,0:10Plays while Dina gets ready to go to the party. ,I Am Not Okay with This • S1E325 Feb 20200
Daniel-Holter-Matt-Smith,Oom Pah Transformation,0:04Llama clues.,The Masked Singer • S3E24 Feb 20200
James-Hannigan,Return to Hogwarts,0:14Miss Monster clues.,The Masked Singer • S3E24 Feb 20200
Bobby-Gentry,Fancy,0:15Miss Monster performs.,The Masked Singer • S3E24 Feb 20200
Roy-Goodman-Brandenburg-Consort,"Abdelazer, Or, The Moor's Revenge, Incidental Music, Z. 570 - Rondeau",0:23White Tiger clues.,The Masked Singer • S3E24 Feb 20200
James-Arthur,Say You Won't Let Go,0:45Turtle performs.,The Masked Singer • S3E24 Feb 20200
Octavio-Mai,Rêveries,0:23Toni shows Nick around the Maple Club; Cheryl freezes when she sees Nick.,Riverdale • S4E124 Feb 20200
Paupiere,Rex,"0:37Toni serves Nick a spiked drink, then lures him into a private room.",Riverdale • S4E124 Feb 20200
Kate-Vargas,New High,,Good Trouble • S2E144 Feb 20200
La-Panga-Aka-FOXTROTT,"Suda 144 (feat. FABjustfab, Pierre Kwenders, Shash'U, Stefan Schneider)",,Good Trouble • S2E144 Feb 20200
Heather-Reid,Can't Be Stopped,,Good Trouble • S2E144 Feb 20200
Elly-Swope,Idea,,Good Trouble • S2E144 Feb 20200
Alice-Osian,Probably Too,,Good Trouble • S2E144 Feb 20200
Jose-Conde-and-Ola-Fresca,Ay Que Rico,,Good Trouble • S2E144 Feb 20200
Estef,Anyway,,Good Trouble • S2E1618 Feb 20200
Estef,Moth,,Good Trouble • S2E144 Feb 20200
Julie-Title,Angel,0:01Flashback to a young Joanna and Kodie playing together; Joanna and Kodie remember watching Kodie's kids being taken away by Child Services; Kodie cries on her daugther's bed.,Burden Of Truth • S3E54 Feb 20200
Jeremy-Dutcher,Koselwintuwakon,,Coroner • S2E52 Feb 20200
Soft-Error,Southend After Everyone Has Left,,The New Pope • S1E830 Jan 20200
Amnesia-Scanner,AS Daemon,,The New Pope • S1E830 Jan 20200
Flock-of-Dimes,Semaphore,,The New Pope • S1E830 Jan 20200
Noir,Make This Home,0:018 Years Ago - Andy and Ryan look at the stars.,Station 19 • S3E35 Feb 20200
Josh-Johnson,Beside You 'Til The End,0:55Sanders tells Michael he knew about the copper wire thefts and that he tried to do his best for him over the years; Max tells Liz he thinks Charlie was abducted by aliens.,"Roswell, New Mexico • S2E910 May 20200"
Josh-Johnson,Beside You 'Til The End,"0:02Andy looks at her blood covered hands, then watches as Ryan is taken out on a stretcher; Andy finishes getting ready; the funeral.",Station 19 • S3E35 Feb 20200
Suede-James,Stranger (feat. Grace Fulmer),"Nancy and Nick wait out the storm at Nancy's house as they do they discuss how they met in the ""other world"" before they share a kiss.",Nancy Drew • S1E134 Feb 20200
IN-Color,Come Alive,0:42Andy and Jack carry the bridal shop owner outside and start CPR; Ben continues to work on Shauna's father.,Station 19 • S3E35 Feb 20200
CAST-of-Katy-Keene,Diamonds Are Forever / Material Girl (feat. Jonny Beauchamp),,Katy Keene • S1E15 Feb 20201
CAST-of-Katy-Keene,Spanish Harlem (feat. Ashleigh Murray & Tonya Pinkins),,Katy Keene • S1E15 Feb 20201
CAST-of-Katy-Keene,Glow (feat. Ashleigh Murray) [Piano Version],,Katy Keene • S1E15 Feb 20201
CAST-of-Katy-Keene,Will You Love Me Tomorrow (feat. Ashleigh Murray),,Katy Keene • S1E15 Feb 20200
CAST-of-Katy-Keene,Glow (feat. Ashleigh Murray),,Katy Keene • S1E15 Feb 20201
CAST-of-Katy-Keene,Cut to the Feeling (feat. Ashleigh Murray),,Katy Keene • S1E15 Feb 20201
Anthony-Peebles,Same Mistake,0:57Nico helps Mitchell pack his things; Mitchell tells his mom he can't keep living a lie; Catherine responds to Richard's words by making an inquiry about buying Pac-North.,Grey's Anatomy • S16E125 Feb 20200
Yebba,Where Do You Go,,The Bold Type • S4E35 Feb 20200
Clairo,Bags,,Defending Jacob • S1E430 Apr 20200
Clairo,Closer to You,,The Baker and the Beauty • S1E326 Apr 20200
Clairo,Softly,"0:12Asher surprises Olivia with a romantic date, then she break off their kiss to ask if he's using steroids.",All American • S2E1316 Feb 20200
Clairo,Alewife,,To All the Boys: PS I Still Love You11 Feb 20201
Clairo,Feel Something,,The Bold Type • S4E35 Feb 20200
CHARLOTTE,Somebody To Hold ,,The Bold Type • S4E35 Feb 20200
Christian-Lundberg-Bruce-Fingers-Billie-Ray-Fingers,Don't Tell a Soul,0:05First song during the Purgatory show.,Horse Girl6 Feb 20200
Thomas-Bergerson-Nick-Phoenix,You Betrayed Me,0:05Sound effect during the Purgatory show.,Horse Girl6 Feb 20200
Aaron-Charles-Edwards-Bruce-Fingers-Billie-Ray-Fingers,Braahmbulance Braahm,,Horse Girl6 Feb 20200
Troels-Brun-Folmann,Horn In the USA Braahm,,Horse Girl6 Feb 20200
Frederick-King-Avis,Purple Taze,,Horse Girl6 Feb 20200
Jake-Picking,Hollywood Kills,,Horse Girl6 Feb 20200
Jake-Picking,Freestyle,,Horse Girl6 Feb 20200
Jake-Picking,Sunday,,Horse Girl6 Feb 20200
Jake-Picking,Some Days,,Horse Girl6 Feb 20200
Matt-Smith-Daniel-Carl-Holter,Party Train,0:45Sarah at Zumba class again.,Horse Girl6 Feb 20200
Joshua-Herschel-Klein,Burn Rubber,,Horse Girl6 Feb 20200
Sam-Gendel,East LA Haze Dream,0:51Dream sequence. Sarah wakes up in the car.,Horse Girl6 Feb 20200
Mileece,Three Orchards at the Mildred E. Mathias Botanical Gardens,,Horse Girl6 Feb 20200
JRAFFE,California,,All Rise • S1E122 Sep 20190
Meghan-Linsey,Lover,,All Rise • S1E627 Oct 20190
Tolliver,Bring Your Mop,,All Rise • S1E817 Nov 20190
Victoria-Beaumont-and-Ozzie-Rodgers,Give Me a Reason,,All Rise • S1E924 Nov 20190
The-People-s-Choice,Let Me Do My Thing,,All Rise • S1E108 Dec 20190
Rory-Hoy,Flamingo at the Disco,,Everything's Gonna Be Okay • S1E429 Jan 20200
Supakaine,Light It Up,,Everything's Gonna Be Okay • S1E55 Feb 20200
Jennie-Lawless,Chokecherry,,Everything's Gonna Be Okay • S1E55 Feb 20200
Katy-Keene-Cast,Try (feat. Ashleigh Murray & Andre DeShields),Josie listens to Alexander's mix of her song; [repeats] Josie sings with Chubby at her Listening Party; Sierra gives Mr. Cabot a warnning about messing with Josie.,Katy Keene • S1E611 Mar 20200
Katy-Keene-Cast,Pretty Hurts (feat. Jonny Beauchamp),"Ginger sings when Deveraux cuts her track, but she gets the courage to continue on singing.",Katy Keene • S1E611 Mar 20200
Katy-Keene-Cast,"My Strongest Suit (feat. Lucy Hale, Ashleigh Murray, Julia Chan & Jonny Beauchamp) [From Katy Keene: Season 1]","Pepper, Josie and Jorge sing for Katy to perk her up, she joins in.",Katy Keene • S1E54 Mar 20200
Katy-Keene-Cast,"Dirrrty (feat. Lucy Hale, Ashleigh Murray, Julia Chan & Jonny Beauchamp)","Jorge, Josie and Pepper help Katy get down and dirty with a little song.",Katy Keene • S1E426 Feb 20200
Katy-Keene-Cast,Eye On the Sparrow (feat. Ashleigh Murray & Camille Hyde),Josie sings for Mr. Cabot and Alexander when Xander interrupts her by joining in on the song.,Katy Keene • S1E426 Feb 20200
Hummingbird-Hotel,Leaving After Midnight,0:12Song at the diner as she stuffs her face with pancakes.,Locke & Key • S1E26 Feb 20201
Anna-Elizabeth-Laube,I'm Gone,0:05She searches for Mark Cho online at the coffee shop.,Locke & Key • S1E36 Feb 20200
LATASHA,Who I Am,,Self Made: Inspired by the Life of Madam C.J. Walker  • S1E419 Mar 20200
LATASHA,Glo Up,0:36Tyler is at the party while Jackie is trying to text him.,Locke & Key • S1E66 Feb 20200
Vive-la-Void,Devil,0:33Final song.,Locke & Key • S1E106 Feb 20200
Robert-Glasper,Violet's Kitchen,,The Photograph13 Feb 20200
Robert-Glasper,Opening,,The Photograph13 Feb 20200
Robert-Glasper,Exhibit,,The Photograph13 Feb 20200
Robert-Glasper,Michael Helps Mae,,The Photograph13 Feb 20200
Robert-Glasper,Dark Room,,The Photograph13 Feb 20200
Robert-Glasper,Alarms,,The Photograph13 Feb 20200
Robert-Glasper,The Wake,,The Photograph13 Feb 20200
Robert-Glasper,Christina Leaves,,The Photograph13 Feb 20200
Robert-Glasper,Michael Sees Mae,,The Photograph13 Feb 20200
Robert-Glasper,Michael's Theme,,The Photograph13 Feb 20200
Robert-Glasper,After the Storm,,The Photograph13 Feb 20200
Robert-Glasper,London,,The Photograph13 Feb 20200
Robert-Glasper,This Changes Everything (feat. Buddy & Denzel Curry),,The Photograph13 Feb 20200
Karl-Steven,Journey to Daddy,,Come to Daddy6 Feb 20200
Karl-Steven,I Like Fight Stories,,Come to Daddy6 Feb 20200
Karl-Steven,Family Album,,Come to Daddy6 Feb 20200
Karl-Steven,Trapdoor,,Come to Daddy6 Feb 20200
Karl-Steven,You and the Rest of the Greenwood Family Are Now Officially Fucked,,Come to Daddy6 Feb 20200
Karl-Steven,Geology Conference at the Dophin Motel,,Come to Daddy6 Feb 20200
Karl-Steven,Polaroid,,Come to Daddy6 Feb 20200
Rvrside,The Noise,"0:01At the SafeSpace bar, Mel is hit on by Ruby, who gives her her phone number; Macy discusses with her sister why their previous tried spell didn't work.",Charmed • S2E126 Feb 20200
Paperwhite,Waiting For You,"0:54Macy explains that Abigael only helped her to impress Harry; Maggie reveals that she thinks she's ready to move on; Mel chats with Ruby; Macy hides Parker's letter, then tests her powers.",Charmed • S2E126 Feb 20201
M-V-R-K,Give It Up,"0:34At La Mirage's Valentine's Day party, Kirby asks Adam how he was invited, then is disappointed to learn he thinks it was Nadia.",Dynasty • S3E126 Feb 20200
Rival-Cavves,Slow,"0:37Kirby and Adam dance briefly, until he notices the tree of hearts.",Dynasty • S3E126 Feb 20200
Sheila-and-The-Kit,Next 2 U,"0:46Sam apologizes to Kirby for spilling her secret to Adam, then reveals that Fletcher is married and he doesn't want her making the same mistake.",Dynasty • S3E126 Feb 20200
Brandyn-Burnette-and-inverness,Run (inverness Remix),0:25Tyler listens to music while scrollng through the photos on his phone.,Locke & Key • S1E36 Feb 20200
Festive-People,Behave,0:32Tyler brings Kinsey oyster crackers as a peace offering.,Locke & Key • S1E46 Feb 20200
COLE,Kinfolk,"0:20Dodge suggests other things she can and Tyler can do, then he finds the Anywhere Key in the truck.",Locke & Key • S1E76 Feb 20200
