artist,song_title,use,show
Perry-Como,Magic Moments,,Fear and Loathing in Las Vegas29 Nov 19970
Perry-Como,Twelve Days of Christmas,,National Lampoon's Christmas Vacation30 Nov 19892
Perry-Como,Papa Loves Mambo,1:13Marty rides in the back of Biff's car while talking to Doc on the walkie talkie.,Back to the Future Part II21 Nov 19891
Perry-Como,Dream On Little Dreamer,,Good Morning Vietnam29 Nov 19860
Echo-and-The-Bunnymen,Bring On the Dancing Horses,0:49Playing at the bar when Jenny breaks up with Adam.,Hot Tub Time Machine25 Mar 20100
Echo-and-The-Bunnymen,People Are Strange,Erica goes to the Literatti initiation.,Being Erica • S1E211 Jan 20090
Echo-and-The-Bunnymen,The Killing Moon,"0:11Matthew takes the garbage out and sees Danielle for the first time, she is walking in from her car.",The Girl Next Door24 Aug 20040
Echo-and-The-Bunnymen,The Killing Moon,"0:02First song during opening scenes, Donnie rides his bike home after awakening on the road.",Donnie Darko25 Oct 20010
Echo-and-The-Bunnymen,The Cutter,,Me Without You29 Nov 20000
Echo-and-The-Bunnymen,The Killing Moon,,Grosse Point Blank29 Nov 19960
Echo-and-The-Bunnymen,Bring On the Dancing Horses,,Pretty in Pink29 Nov 19850
The-Dead-Green-Mummies,Proud To Be Loud,1:22playing at the party when Donnie walks down the stairs to open the door.,Donnie Darko25 Oct 20010
The-Church,Under the Milky Way,,Mrs. Fletcher • S1E77 Dec 20190
The-Church,Under the Milky Way,0:40End credits.,Titans • S2E717 Oct 20190
The-Church,Under the Milky Way,Ramon and Duc sit outside under the stars.,Here and Now • S1E831 Mar 20180
The-Church,Under The Milky Way,Julie storms into a dive bar to meet Lance &amp; he tells her what exactly happened when Caleb paid him a visit.,The O.C. • S2E1914 Apr 20050
The-Church,Under The Milky Way,1:26Donnie and Gretchen kiss when they go downstairs. Donnie asks Gretchen to follow him,Donnie Darko25 Oct 20010
End-credits-start,For Who The Bell Tolls,1:42End credits start,Donnie Darko25 Oct 20010
Sam-Bauer-and-Ged-Bauer,Lucid Memory,,Donnie Darko25 Oct 20010
Ged-Bauer-and-Michael-Bauer,Lucid Assembly,,Donnie Darko25 Oct 20010
Giulio-Caccini-and-Paul-Pritchard,Ave Maria,,Donnie Darko25 Oct 20010
Gary-Jules,Broke Window,0:03First song as Aidan drives his children to school.,Wish I Was Here17 Jul 20143
Gary-Jules,Broke Window,,Wish I Was Here17 Jul 20140
Gary-Jules,Falling Awake,Lux storms away from Cate & Nate; Nate & Cate discuss what to do with Lux.,Life Unexpected • S1E118 Jan 20100
Gary-Jules,Greetings From The Side,Annie & Ethan agree to continue their relationship; Naomi calls Ozzie as she spots Ethan & Annie kissing.,90210 • S1E93 Nov 20080
Gary-Jules,Falling Awake,Holly walks through the vineyard with the professor.,Brothers And Sisters • S1E215 May 20070
Gary-Jules,Pills,,Catch and Release25 Jan 20070
Gary-Jules,Falling Awake,Bailey takes George's father off his ventilator; Izzie & Bailey talk.,Grey's Anatomy • S3E1218 Jan 20071
Gary-Jules,Something Else,J.D. gets through to Dr. Cox.,Scrubs • S5E211 May 20060
Gary-Jules,Something Else,Weiss gifts Syd with a book.,Alias • S3E311 Oct 20030
Gary-Jules,Greetings From The Side,,Everwood • S1E620 Oct 20020
Gary-Jules,Mad World,"1:38After the plane engine falls in the house and kills Donnie. Donnies body is taken from the house, Gretchen rides by and asks what's going on",Donnie Darko25 Oct 20013
Quito-Colayco-and-Tony-Hertz,Show Me,,Donnie Darko25 Oct 20010
Richard-Thompson,Dad's Gonna Kill Me,Jax stands by Half-Sack's coffin; Cameron takes Abel to Maureen's place; Gemma watches tv with her dad; the Club gathers outside of Half-Sack's funeral as a silver van drives by and shoots at them; Hale is hit by the van; aftermath of the shooting.,Sons Of Anarchy • S3E17 Sep 20102
Richard-Thompson,One Door Opens,,Driving Lessons12 Oct 20061
Ginny-Clee,God Don't Never Change,,Driving Lessons12 Oct 20061
TD-Link,Jesus Christ,,Driving Lessons12 Oct 20061
Jan-Struther,Lord Of All Hopefulness,,Driving Lessons12 Oct 20062
Anonymous,Deep River,,Driving Lessons12 Oct 20061
The-Hampton-Choral-Social-Society-and-Choir-Connexion,Every Time I Feel The Spirit,,Driving Lessons12 Oct 20061
Charles-Harris,After The Ball,,Driving Miss Daisy25 Jan 19900
Salsa-Celtica,Auld Lang Syne,,Driving Lessons12 Oct 20061
Salsa-Celtica,El Agua De La Vida,,Driving Lessons12 Oct 20061
Salsa-Celtica,Cumbia Celtica,,Driving Lessons12 Oct 20061
Gabriela-Benackova-and-The-Czech-Philharmonic,Song To The Moon,,Driving Miss Daisy25 Jan 19900
Apache-Indian,Boom Shack-A-Lak,"0:01First song, opening credits.",Dumb and Dumber To13 Nov 20141
Apache-Indian,Boom Shack-A-Lak,,Scooby Doo 2: Monsters Unleashed19 Mar 20040
Apache-Indian,Boom Shack-A-Lak,,Bio-Dome11 Jan 19960
Apache-Indian,Boom Shack-A-Lak,First song.,Dumb and Dumber15 Dec 19940
Ray-Colcord,Party Time,,The Prince and Me29 Nov 20030
Ray-Colcord,Hip Hop Solution,,Dumb and Dumber15 Dec 19940
Ray-Colcord,Rap Me Silly,,Dumb and Dumber15 Dec 19940
Nick-Cave-and-The-Bad-Seeds,People Ain't No Good,1:00Shrek goes out of the palace thinking that Fiona doesn't love him anymore,Shrek 229 Nov 20031
Nick-Cave-and-The-Bad-Seeds,Red Right Hand,First song in the end credits.,Scream 329 Nov 19990
Nick-Cave-and-The-Bad-Seeds,Red Right Hand,After the Killer calls Sydney at Tatum's house. The story is on the news. AND. Plays when the town is locking down for the curfew.,Scream16 Dec 19960
Nick-Cave-and-The-Bad-Seeds,Red Right Hand,,Scream 229 Nov 19960
Nick-Cave-and-The-Bad-Seeds,Red Right Hand,Plays while Lloyd is walking down the street carrying the essentials he just got from the store.,Dumb and Dumber15 Dec 19941
Echobelly,I Am Awake,"Sophia tells Kit she's done with Luke, then informs her she's going to give Scott a chance.",Wolf Lake • S1E930 Apr 20020
Echobelly,Mouth Almighty,When Willow overhears Percy talking about her.,Buffy The Vampire Slayer • S4E1118 Jan 20000
Echobelly,Insomniac,,Dumb and Dumber15 Dec 19940
Circle-The-Wagon,2 Ft. O' Butt Crack,0:24Playing as Harry and Lloyd discuss their first encounter with Sea Bass.,Dumb and Dumber15 Dec 19940
Jim-Carrey-and-Jeff-Daniels,Mockingbird,Harry and Lloyd sing it after picking up Joe.,Dumb and Dumber15 Dec 19940
The-Cowsills,"The Rain, The Park And Other Things",0:31Lloyd dreams about returning the briefcase to Mary.,Dumb and Dumber15 Dec 19940
The-Proclaimers,I'm Gonna Be (500 Miles),Dr. Goto sings this song at Karaoke.,Impulse • S1E25 Jun 20180
The-Proclaimers,I'm Gonna Be (500 Miles),,Peter Rabbit8 Feb 20181
The-Proclaimers,I'm Gonna Be (500 Miles),0:21Lolly phones Jamie from the bar when he fails to show; continues as Paige pours Lolly a drink.,Hindsight • S1E427 Jan 20150
The-Proclaimers,I'm Gonna Be (500 Miles),0:36Second song she sings in the car.,Identity Thief7 Feb 20130
The-Proclaimers,I'm Gonna Be (500 Miles),0:55The song Clyde plays for Gena in his room while they kiss,Bachelorette31 Oct 20120
The-Proclaimers,I'm Gonna Be (500 Miles),1:18This song plays again at the wedding and continues while the end credits begin.,Bachelorette31 Oct 20120
The-Proclaimers,I'm Gonna Be (500 Miles),0:18Beca is mixing this song.,Pitch Perfect4 Oct 20126
The-Proclaimers,Over And Done With,Eli gets a 'fine' diagnosis; Patti tells Eli to visit her acupuncturist.,Eli Stone • S1E131 Jan 20080
The-Proclaimers,I'm On My Way,0:27Shrek and Donkey travel in search of Princess Fiona,Shrek22 Apr 20015
The-Proclaimers,I'm On My Way,,Shrek22 Apr 20010
The-Proclaimers,Over and Done With,,Bottle Rocket20 Feb 19960
The-Proclaimers,Get Ready,0:19Playing when Harry and Lloyd begin their drive to Aspen.,Dumb and Dumber15 Dec 19940
Green-Jelly,The Bear Song,0:45Harry and Lloyd put Atomic Peppers in Joe's burger.,Dumb and Dumber15 Dec 19940
Crash-Test-Dummies,Mmm Mmm Mmm Mmm,,The Spy Who Dumped Me2 Aug 20180
Crash-Test-Dummies,Mmm Mmm Mmm Mmm,When everyone gets back to Hogan's mom's house after the faked miscarriage ,Tag14 Jun 20185
Crash-Test-Dummies,Mmm Mmm Mmm Mmm,,New Girl • S1E247 May 20120
Crash-Test-Dummies,Mmm Mmm Mmm Mmm,Livia & Dan feed & question Emily; 1995.,Journeyman • S1E919 Nov 20070
Crash-Test-Dummies,Get You In The Morning,"Isabel, Michael & Maria wait to hear from Liz & Max.",Roswell • S1E717 Nov 19990
Crash-Test-Dummies,The Ballad Of Peter Pumpkinhead,,Dumb and Dumber15 Dec 19940
Crash-Test-Dummies,Mmm Mmm Mmm Mmm,1:14Plays while Harry is walking home after fighting with Lloyd.,Dumb and Dumber15 Dec 19940
The-Lupins,Take,,Dumb and Dumber15 Dec 19940
The-Butthole-Surfers,Hurdy Gurdy Man,0:48Harry and Lloyd discuss Joe's death.,Dumb and Dumber15 Dec 19940
The-Gigolo-Aunts,Where I Find My Heaven,Playing as Harry and Lloyd arrive in Aspen.,Dumb and Dumber15 Dec 19940
Ian-Hughes,Halcyon Days 3 ,0:37.,Private Eyes • S1E522 Jun 20160
Ian-Hughes,Country Adagio,,Dumb and Dumber15 Dec 19940
Roy-Orbison,Blue Bayou,,Hunters • S1E120 Feb 20200
Roy-Orbison,Go! Go! Go! (Down the Line),,Briarpatch • S1E319 Feb 20200
Roy-Orbison,Mama,,Jojo Rabbit17 Oct 20190
Roy-Orbison,Mama,0:52Jojo and Rosie ride their bikes home.,Jojo Rabbit17 Oct 20191
Roy-Orbison,In Dreams,,Goliath • S3E23 Oct 20190
Roy-Orbison,It's Over,0:30Jane goes to Mary-Louises apartment and tells her to call the trial off. This song plays from the apartment as Jane yells.,Big Little Lies • S2E613 Jul 20192
Roy-Orbison,In Dreams,0:08The Swamp Thing hides as a man arrives in his motorboat with his stereo blasting.,Swamp Thing • S1E527 Jun 20190
Roy-Orbison,Blue Bayou,,The Best of Enemies4 Apr 20190
Roy-Orbison,"Oh, Pretty Woman",,Isn't It Romantic?12 Feb 20190
Roy-Orbison,She's a Mystery to Me,Sicily scene (Market),Aquaman20 Dec 20182
Roy-Orbison,Dream Baby,0:29Mark tells Carlala about the Belgian Witch while moping the kitchen floor. Continues as Mark walks to the hobby shop. (1:40) Mark looks at the photos of the Cap'n Hogie and Nicol dolls.,Welcome to Marwen20 Dec 20180
Roy-Orbison,Crying,"0:48Dennis draws Xs on the prison video screens, then goes on a prison guard shooting spree   throughout Shawshank.",Castle Rock • S1E431 Jul 20181
Roy-Orbison,Blue Bayou,"0:17Murray cooks breakfast for Nancy and Jonathan, then asks an awkward question on how Jonathan slept.",Stranger Things • S2E626 Oct 20174
Roy-Orbison,Bye Bye Love,,Naked10 Aug 20170
Roy-Orbison,Crying,Song after Dwight leaves and Daryl begins to cry.,The Walking Dead • S7E35 Nov 20162
Roy-Orbison,In Dreams,'Dreams' promo.,Westworld • S1E11 Oct 20167
Roy-Orbison,You Got It,"0:17After Vee kissed Ian for 5 seconds to complete her dare given by her watchers, Ian is sent a dare from his watchers to sing along to this song while dancing around the cafe they were at.",Nerve26 Jul 201625
Roy-Orbison,Working for the Man,,Dirty12 Jul 20160
Roy-Orbison,Let's Make a Memory,,Love • S1E818 Feb 20160
Roy-Orbison,There Won't Be Many Coming Home,2:43Final scene of the film.,The Hateful Eight24 Dec 20152
Roy-Orbison,She's a Mystery to Me,1:35Amy and donald,Trainwreck16 Jul 20151
Roy-Orbison,In Dreams,,Me and Earl and the Dying Girl11 May 20152
Roy-Orbison,Beautiful Dreamer,0:24Maureen passes out from the drugged tea. He carries upstairs and lies with her.,The Little Death14 Feb 20150
Roy-Orbison,In Dreams,Keith arrives to meet Arlene at Bellefleurs.,True Blood • S7E72 Aug 20140
Roy-Orbison,"Oh, Pretty Woman",1:10Nora puts this song on as they start to give R a makeover. ,Warm Bodies31 Jan 20139
Roy-Orbison,Crying,1:00They set fire to her painting in the background.,50/5028 Sep 20110
Roy-Orbison,Blue Bayou,"Luke asks Julie about her time at college, as Becky looks on.",Friday Night Lights • S5E715 Dec 20100
Roy-Orbison,Blue Bayou,Olivia talks with Sam at the bowling alley.,Fringe • S2E31 Oct 20090
Roy-Orbison,In Dreams,Flashback of Alpha torturing client Lars.,Dollhouse • S1E128 May 20090
Roy-Orbison,Claudette,,W.16 Oct 20080
Roy-Orbison,Only the Lonely (Know the Way I Feel),,American Gangster1 Nov 20070
Roy-Orbison,Dream,"1:05Song when Kathleen returns home sad after NY152 hasn\'t turned up to the meeting. She\'s got no mail.
",You've Got Mail18 Dec 19983
Roy-Orbison,Crying,1:22Bunny Boy is kissing the teenage girls in a swimming pool as Solomon and Tummler shoot the sisters' cat repeatedly with their air rifles in the rain.,Gummo17 Oct 19971
Roy-Orbison,Oh Pretty Woman,Plays while Harry and Lloyd are preparing for the fundraiser ball.,Dumb and Dumber15 Dec 19940
Roy-Orbison,"Oh, Pretty Woman","Vivian tries on all her new clothes, the shop assistants are nice to her this time. She walks back to the hotel. AND first song in end credits.",Pretty Woman22 Mar 19904
Roy-Orbison,Life Fades Away,1:34Blair cries in Clay arms and says she wants to go with him and he says good.End credits,Less Than Zero29 Nov 19861
Roy-Orbison,In Dreams,"1:18Frank forces Jeffrey to watch Ben perform an impromtu lip-sync, which causes Frank to have a breakdown during the middle of the performance. (1:21) Frank tells Paul to play this song on the car stereo as Frank then proceeds to violently beat up Jeffrey.",Blue Velvet10 Sep 19861
Ray-Colcord-and-Joe-E-Rand,Endangered Species,,Dumb and Dumber15 Dec 19940
The-Primitives,Crash,,The A Word • S2E611 Dec 20170
The-Primitives,Crash,Kevin advises Addison; Maya asks her parents about their plans.,Private Practice • S2E55 Nov 20080
The-Primitives,Crash,,Dumb and Dumber15 Dec 19940
Dead-Eye-Dick,New Age Girl,,Dumb and Dumber15 Dec 19940
Roy-Colcord-and-Joe-E-Rand,Snow Bird Serenade,,Dumb and Dumber15 Dec 19940
Michael-Alan-Lerner-and-Sander-Selover,Should Have Known,,Dumb and Dumber15 Dec 19940
Harold-Arlen,It's Only a Paper Moon,"0:26Song from the wedding, when Doug tells Jim that Gretchen doesnâ€™t love him.",The Wedding Ringer15 Jan 20150
Harold-Arlen,We're Off to See the Wizard,The gang follows the yellow line in hopes of finding what they need.,Scrubs • S5E724 Jan 20060
Harold-Arlen,Ride Of Mrs. Gulch,Playing as Lloyd is riding the scooter away after putting laxative in Harry's drink.,Dumb and Dumber15 Dec 19940
Willi-One-Blood,Whiney Whiney (Things That Make Me Crazy),,Dumb and Dumber15 Dec 19940
Patrick-Wilson,Midnight Special,0:50Ross sings this song as he leads the group the way to the rock. [1:04] Ross sings this song again as he climbs up the abandoned bowling alley building.,In the Tall Grass3 Oct 20190
Patrick-Wilson,Can't Help Falling in Love,Ed sings with the Hodgson family.,The Conjuring 29 Jun 20160
Patrick-Wilson,Bird In A Small Cage,Violet &amp; Pete argue over how she handled Rachel's case; Alex asks Addison if she's happy; Rachel makes an admission.,Private Practice • S2E1612 Feb 20090
Patrick-Wilson,Make Love Now,,Dumb and Dumber15 Dec 19940
Jefferson-Starship,Find Your Way Back,,Good Girls • S3E329 Feb 20200
Jefferson-Starship,Miracles,,The Laundromat17 Oct 20190
Jefferson-Starship,Jane,0:01First song as the counsellors drink and party around the campfire.,Wet Hot American Summer: First Day of Camp • S1E130 Jul 20151
Jefferson-Starship,Miracles,Cass meets Crowley.,Supernatural • S6E1929 Apr 20110
Jefferson-Starship,Count On Me,1:362nd song in the end credits.,Grown Ups25 Jun 20101
Jefferson-Starship,Miracles,Attempted robbery; 1977.,Journeyman • S1E812 Nov 20070
Jefferson-Starship,With Your Love,Tami tells Eric about her new job.,Friday Night Lights • S1E210 Oct 20060
Jefferson-Starship,Miracles,,The Family Stone15 Dec 20050
Jefferson-Starship,Count On Me,When Meredith was in the bar dancing by the jukebox,The Family Stone15 Dec 20050
Jefferson-Starship,Jane,0:01First song as opening credits roll as the counsellors party around the camp fire.,Wet Hot American Summer26 Jul 20010
The-Rembrandts,I'll Be There for You,1:40Outtakes song as they make fun of Jennifer Aniston.  ,We're The Millers6 Aug 20130
The-Rembrandts,Rollin' Down The Hill,,Dumb and Dumber15 Dec 19940
The-Rembrandts,I'll Be There for You,0:01Opening theme song from the series.,Friends • S1E122 Sep 19946
Maxine-Nightingale,Right Back Where We Started From,"0:01Mr. Kaplan orders a clean-up, then puts on the some music; a guy shoots the cleaners and gives Mr. Kaplan a message for Red.",The Blacklist • S3E1120 Jan 20162
Maxine-Nightingale,Right Back Where We Started From,1:243rd song in end credits.,Shrek Forever After22 May 20100
Maxine-Nightingale,Right Back Where We Started From,Betty walks down the street in her bumblebee costume and is caught by Walter.,Ugly Betty • S1E526 Oct 20060
Maxine-Nightingale,Right Back Where We Started From,,The Family Stone15 Dec 20050
Maxine-Nightingale,Right Back Where We Started From,,Starsky and Hutch29 Nov 20030
John-H-Payne,Home Sweet Home,,The Family Stone15 Dec 20050
Elvin-Bishop,Fooled Around and Fell in Love,0:52Peter plays this song to Gamora and they almost kiss before she pulls a knife on him.,Guardians of the Galaxy31 Jul 20149
Elvin-Bishop,Fooled Around and Fell In Love,,Guardians of the Galaxy31 Jul 20143
Elvin-Bishop,Fooled Around and Fell in Love,0:09Song playing when Val and Doc arrive at a small brothel. ,Stand Up Guys31 Jan 20130
Elvin-Bishop,Fooled Around And Fell In Love,Performed as Lyla tells Tim about Vanderbilt.,Friday Night Lights • S3E1314 Jan 20090
Elvin-Bishop,Fooled Around and Fell In Love,,Invincible29 Nov 20050
Elvin-Bishop,Fooled Around and Fell In Love,,Big Daddy24 Jun 19990
Elvin-Bishop,She Puts Me in the Mood,,Jackie Brown24 Dec 19971
Elvin-Bishop,Fooled Around and Fell in Love,0:36Little Bill sees a group of people watching his wife having sex on the ground. He walks up and complains about it to Kurt.,Boogie Nights30 Oct 19970
Burt-Bacharach-and-Hal-David,What's New Pussycat?,,Meet the Parents25 Dec 20000
Burt-Bacharach-and-Hal-David,I Just Don't Know What to Do With Myself,,My Best Friend's Wedding29 Nov 19960
Burt-Bacharach-and-Hal-David,Do You Know the Way to San Jose?,,My Best Friend's Wedding29 Nov 19960
Jose-Feliciano,Feliz Navidad,,About a Boy16 May 20020
Jimmy-Webb,Macarthur Park,,The Tick • S2E45 Apr 20190
Jimmy-Webb,By the Time I Get to Phoenix (feat. Glen Campbell),,Heat14 Dec 19950
Cheb-Khaled,Alech Tradi,,The Fifth Element7 May 19971
Inva-Mula,The Diva Dance,,The Fifth Element7 May 19970
Inva-Mula,Aria Of 'Lucia di Lammermoor',,The Fifth Element7 May 19970
R-X-R-A,Little Light Of Love,,The Fifth Element7 May 19971
Vas,Svarga,0:18The Narrator follows Marla inside a Hindu Clothes store as they negotiate which support groups they should take. ,Fight Club15 Oct 19990
Cezame-Argile,Cafeteria,0:25The Narrator talks to security at the airport about the suitcase.,Fight Club15 Oct 19990
Junk-Ferry,Smokestack,0:30The Narrator meets Tyler at the bar and tells him about the gas leak at his condo.,Fight Club15 Oct 19990
Guy-Moon,Pine and Oates,,Minority Report20 Jun 20020
Guy-Moon,Forbidden To Love,0:33Tyler splices a frame of pornography into a family film.,Fight Club15 Oct 19990
The-Odditorium,"Easy, Smack It Up","1:30The narrator arrives at Tyler Durden's house where he finds the Fight Club members partying.  (Song is a remix of Styles of Beyond's song, ""Easy, Back it Up"" by Daddy Kev).",Fight Club15 Oct 19991
Kenneth-Babyface-Edmonds,Splendid and 4M15,0:29Tyler masturbates into the clam chowder soup.,Fight Club15 Oct 19990
Stephen-Arnold,iNergy,,"Three Billboards Outside Ebbing, Missouri30 Nov 20170"
Stephen-Arnold,KDFW News Theme,1:31The theme of the news channel that the members are watching on TV. The news channel brings some information about a building being vandalized.,Fight Club15 Oct 19990
George-Fenton-and-John-Leach,Tzigany Waltz,1:58The Narrator tells Marla at the restaurant that her life is in danger and needs to leave the city.,Fight Club15 Oct 19990
The-Pixies,Where Is My Mind?,"Annie changes her hair color and style,",Covert Affairs • S4E1117 Oct 20130
The-Pixies,Where Is My Mind?,Played at the end as Veronica panics that her father can tell that she's had sex and as Lamb examines the body on the beach.,Veronica Mars • S2E25 Oct 20050
The-Pixies,Monkey Gone To Heaven,Playing in the records store.,Gilmore Girls • S2E2114 May 20020
Marlene-Dietrich,Let's Call It a Day,,Catch-22 • S1E616 May 20190
Marlene-Dietrich,Illusions,,Can You Ever Forgive Me?11 Oct 20180
Marlene-Dietrich,Das Hobellied,0:55Maureen looks at pictures of Kyra at Fashion Week from her computer. She then undresses herself and tries on one of Kyra's clothing,Personal Shopper10 Mar 20170
Marlene-Dietrich,The Boys in the Backroom,,Danny Says29 Sep 20160
Marlene-Dietrich,Where Have All the Flowers Gone,Plays at the end as the rain begins to fall,A Perfect Day14 Jan 20160
Marlene-Dietrich,"One for My Baby, One for the Road",,A Perfect Day14 Jan 20160
Marlene-Dietrich,You're the Cream in My Coffee,"0:20Oswald arrives back and begins to tell Butch about this meeting with Connor when Butch tells him Don Maroni and his crew are there; Oswald finds Maroni with Gertrud, flirting, they invite him to sit.",Gotham • S1E2020 Apr 20151
Marlene-Dietrich,Come Rain Or Come Shine,0:08Cobblepot returns to his mother's apartment and gives her jewelry.,Gotham • S1E810 Nov 20141
Marlene-Dietrich,"No Love, No Nothin'","0:47Marla calls the Narrator, telling him that she is lonely and has taken a handful of Xanax. Later, Tyler Durden arrives at Marla's apartment.",Fight Club15 Oct 19990
Bernard-Herrmann,The Return,,Once Upon a Time in Hollywood25 Jul 20190
Bernard-Herrmann,I Still Can't Sleep / The Cannot Touch Her (Betsy's Theme),They dance at the rainbow room.,Pose • S1E12 Jun 20180
Bernard-Herrmann,Psycho Theme,0:09Joe mimics the stabbing music to Psycho to humor his mother. [0:12] Joe mimics the stabbing music again as he wields a knife in front of the bathroom door.,You Were Never Really Here5 Apr 20181
Bernard-Herrmann,The Knife,"0:39Lucy interrupts a warm moment between Beckett, Martha and Alexis.",Castle • S8E163 Apr 20160
Bernard-Herrmann,"The Necklace, The Return and Finale",,Joy24 Dec 20150
Bernard-Herrmann,Goodnight / The Park,,Joy24 Dec 20150
Bernard-Herrmann,"Murder (From ""Psycho"")",,Alvin and the Chipmunks: The Road Chip17 Dec 20150
Bernard-Herrmann,Scene D'Amour,0:10Theme music coming from the television as Greg calls Rachel after his mother makes him.,Me and Earl and the Dying Girl11 May 20150
Bernard-Herrmann,"Murder (From ""Psycho"")",0:12Monkey threatens blonde girl at the museum's re-opening party with a skewer.,Night at the Museum: Secret of the Tomb18 Dec 20140
Bernard-Herrmann,The Knife,Ryan leaves the film to get coffee.,90210 • S1E76 Oct 20080
Bernard-Herrmann,The Cellar,Ethan's attempt to kiss Annie is interrupted.,90210 • S1E76 Oct 20080
Bernard-Herrmann,The Search,Ethan & Annie try to quiet their 'baby'; Harry meets with Kimberly.,90210 • S1E76 Oct 20080
