artist,song_title,use,show
Watermelon-Slim,Archetypal Blues,Some inspectors wander onto Kevin’s boatyard. Kevin learns they are there to help the bank seize his property.,Bloodline • S2E826 May 20160
The-London-West-End-Orchestra,Palace of Variety,Jane has a fantasy about herself and Michael kissing during a synchronised dance routine; Jane and Michael are asked to stop kissing so that can synchronise dancers can continue to practice.,Jane the Virgin • S2E1328 Feb 20160
Jared-Forman,Moody Jane ,Jane and Jason say goodbye for the first time since reuniting.,Jane the Virgin • S5E39 Apr 20190
Jared-Forman,Moody Jane,Micheal and Jane are texting about their failed parties.,Jane the Virgin • S2E1710 Apr 20160
Jane-The-Virgin-Cast,"Amor, Amor, Amor (feat. Andrea Navedo)","Xiomara sings for her Voice audition; Xiomara sings at the Maribella for her friends and family, her Blue Penny family, and Gloria and Emilio Estefan.",Jane the Virgin • S3E330 Oct 20160
Jane-The-Virgin-Cast,Cumpleanos Feliz,"Everyone sings ""Happy Birthday/Cumpleaños feliz"" to Matteo at the hospital as they have a quickly thrown together first birthday party for him in lieu of the one Jane wanted for him.",Jane the Virgin • S2E218 May 20160
Crystal-Ignite,Everything You Break,TRAILER for Season 3 premiere,Jane the Virgin • S2E2215 May 20161
grandson,Blood // Water,,Isi & Ossi13 Feb 20200
grandson,Stigmata,0:01The Executioner attacks and kills prosecutor Angus Napier.,Batwoman • S1E69 Nov 20190
grandson,Bury Me Face Down,0:01The New Green Arrow wakes up and works out on a pair of gymnastic rings.,Arrow • S7E82 Dec 20180
grandson,Blood // Water,0:59F.P. comes out of the woods hold Jughead's body as Betty and Archie arrive.,Riverdale • S2E218 May 20186
grandson,Bury Me Face Down,,Shooter • S1E82 Jan 20175
Johnny-Ray,Cry,,The Irishman31 Oct 20190
Johnny-Ray,Cry,Beginning of the episode.,The Crown • S1E93 Nov 20162
Les-Arts-Florissants-Veronique-Gens-and-William-Christie,"Dido & Aeneas, Act 3: ""When I Am Laid in Earth"" [Dido]",,Dark Phoenix6 Jun 20190
Les-Arts-Florissants-Veronique-Gens-and-William-Christie,"King Arthur: Act 3 ""What Power Art Thou"" [Bass]",The song comes on during and after the painting of Churchill is done. It lasts from about 35:38 to 37:18.,The Crown • S1E93 Nov 20161
Freddie-Houston,Chills and Fever,"When Queen Elizabeth calls the Duke of Windsor, who is attending a masquerade in France.",The Crown • S1E103 Nov 20161
Aiden-J,Move,0:19Xavin expresses concern when the stereo comes on in Tina's vehicle.,Runaways • S3E212 Dec 20190
Aiden-J,Move,"0:20Murtaugh & Cho have lunch and meet with his contact, a doumi hostess.",Lethal Weapon • S1E103 Jan 20170
Lim-Hyun-Jung,Goodbye ,0:57Murtaugh and Cho have a 'goodbye' lunch.,Lethal Weapon • S1E103 Jan 20170
Praything,Soon Soon,0:58Riggs brings Trish an bottle of 'apology' wine and aplogizes for what happened at dinner with Kate; Riana informs her parents that RJ was asked to the dance by three girls; Riggs sits and enjoys the music at the silent disco.,Lethal Weapon • S1E103 Jan 20172
COIN,Talk Too Much,0:25Deacon Joe grabs some supplies and a phone at a convenience store and nervously watches a cop buy a newspaper.,Frequency • S1E103 Jan 20172
Amine,BLACKJACK (Remix),0:24Coop and Patience arrive at the party.,All American • S2E151 Mar 20200
Amine,Invincible,0:06Plays on Miles’ father’s car stereo as he picks Miles up.,Spider-Man: Into the Spider-Verse13 Dec 20182
Amine,Invincible,,Spider-Man: Into the Spider-Verse13 Dec 20181
Amine,Campfire (feat. Injury Reserve),,Empire • S5E22 Oct 20180
Amine,BLACKJACK,Song as they all walk out onto Coachella.,Insecure • S3E58 Sep 20180
Amine,Caroline,,Star • S1E23 Jan 20174
E-layne,Boy I'm Feeling You,,Star • S1E23 Jan 20173
Mayeda,Cake Bo$$$,,Star • S1E23 Jan 20170
Burns-and-Kristy,Blue Paper Boat,0:18Rayna watches videos of music performances.,Nashville • S5E14 Jan 20171
The-Roosevelts,Belly of the Beast,0:18Second video that Rayna watches.,Nashville • S5E14 Jan 20171
Ruby-Jane,Ticket Out,0:19Third video that Rayna watches as Deacon joins her in their bedroom.,Nashville • S5E14 Jan 20171
Rhiannon-Giddens,God Shall Wipe All the Tears Away ,0:03Hallie finds Juliette in the wreckage of the plane crash and sings to calm her down; Avery tells Scarlett and Gunnar that they found Juliette's plane; montage of people reacting to news of the plane crash.,Nashville • S5E14 Jan 20173
Score-Production-Music,Diamonds In My Pocket,'Season 5 on W Network' promo (Canada). ,Nashville • S5E14 Jan 20170
Richard-Wagner,Lohengrin - Bridal Chorus,,To All The Boys I've Loved Before16 Aug 20180
Richard-Wagner,Ride Of The Valkyries ,0:14Rayna receives a call from Zach about his plan to visit Nashville.,Nashville • S5E24 Jan 20170
Little-Cub,Loveless,"0:33Will arrives at Jacob's party, grabs a drink and turns to leave, but is stopped by Jacob.",Nashville • S5E24 Jan 20170
Nocturne-Wave,Facing Fire ,ending credits,Underworld: Blood Wars5 Jan 20170
Ensemble-Tempo-di-Cello-Jacques-Bernaert-and-Nicole-Fournie,Suite pour 4 violoncelles: Gavotte,1:10this song heards on the movie,Underworld: Blood Wars5 Jan 20173
Brain-and-Melissa,Sound of Your Scream,,Underworld: Blood Wars5 Jan 20170
Hesperus,The Swallow / The Colly Flower,,Sleepy Hollow18 Nov 19990
Hesperus,Argeers,,Sleepy Hollow18 Nov 19990
Rupert-Vyvyan-Kenrick-Pope-and-Giles-Edward-Palmer,Beggin' For Mercy ,0:04Mac gives advice as Jack fills out an on-line dating profile.,MacGyver • S1E125 Jan 20170
My-Name-is-You,We're Alive,"0:57Diana returns home and tells her daughter, Molly, a bit about her day.",Sleepy Hollow • S4E15 Jan 20170
Black-Casino-and-the-Ghost,Son of the Dust,Theme song from Luna Nera,Luna Nera • S1E130 Jan 20202
Black-Casino-and-the-Ghost,Odyssea,,Luna Nera • S1E630 Jan 20202
Black-Casino-and-the-Ghost,Boogeyman,,Luna Nera • S1E630 Jan 20202
Black-Casino-and-the-Ghost,Hoboland,,Luna Nera • S1E430 Jan 20202
Black-Casino-and-the-Ghost,El Luchador,,Luna Nera • S1E430 Jan 20201
Black-Casino-and-the-Ghost,How Was The World,,Luna Nera • S1E130 Jan 20202
Black-Casino-and-the-Ghost,Johnny Boy,,Shameless • S8E716 Dec 20171
Black-Casino-and-the-Ghost,Been a Bad Woman,0:35Pengiun is hiding at the greenhouse with Ivy.,Gotham • S3E2029 May 20171
Black-Casino-and-the-Ghost,Falling Into Pieces,0:09Beckwith The Second.,The Royals • S3E57 Jan 20172
Black-Casino-and-the-Ghost,Hoboland,,Shameless • S6E912 Mar 20161
Black-Casino-and-the-Ghost,El Luchador,,Shameless • S6E216 Jan 20161
Black-Casino-and-the-Ghost,Been a Bad Woman,,Shameless • S6E216 Jan 20161
Stealth,Judgement Day,1:58Scene 25,GTA V: The Final War 2- The Seaquel10 Feb 20200
Stealth,Judgement Day,0:44Amenadiel and Lucifer seek revenge for Caleb's murder.,Lucifer • S4E87 May 20192
Stealth,How Much Further,"0:01Hudson and Rex run through a park, then see a girl being kidnapped.",Hudson & Rex • S1E124 Mar 20191
Stealth,Stubborn Man,0:47Nicole walks up as Xan tells Calvin about the mermaid incident that night.,Siren • S2E230 Jan 20190
Stealth,Real Life,0:54Liam vs Beckwith.,The Royals • S3E57 Jan 20172
Dinning-Sisters,The Way You Look Tonight,"0:01Intercut of Hannah Lund, Caitlin O'Brien and May DeFranco being attacked by a masked intruder in their homes and having their bodies staged.",Conviction • S1E117 Jan 20170
Guy-Fox,Don't You Think It's Cool,0:12Hayes insists she and Conner sit and have a conversation.,Conviction • S1E117 Jan 20170
Kyshona-and-Dwayne-Shivers,Waking Light ,0:55Clark Sims is released from prison.,Conviction • S1E117 Jan 20171
The-Strolling-Neapolitones,Arrivederci Sorrento ,0:08Holden and his family go out for Friday night family dinner.,Beyond • S1E38 Jan 20170
Don-Brodka-Bruce-Fingers-Billie-Ray-Fingers,Poison Chalice ,"0:11Valentine observes a martial arts fight, the lights temporarily go out then one of the fighters realizes his opponent has disappeared.",Shadowhunters • S2E28 Jan 20171
Vernon-and-Keith-Padgett,A Visit To My Heart ,0:55Holden and Willa grab lunch at a diner while discussing what happened in The Realm; Jeff keeps an eye on Holden at the diner.,Beyond • S1E38 Jan 20170
Janine-the-Machine,This Is The Life,,Tully3 May 20180
Janine-the-Machine,Animal,0:59203 'Parabatai Lost' promo.,Shadowhunters • S2E28 Jan 201711
Norman-Palm,Girls Just Wanna Have Fun,"0:16Flashback to Jules crying in the aftermath of the rape, then she heads back to the sorority house and eventually decides to head to the health center and request a rape kit.",Sweet/Vicious • S1E79 Jan 20171
Da-Brat,Funkdafied,0:33Jules picks out a song to sing along to.,Sweet/Vicious • S1E79 Jan 20170
MUNA,Who,,The Bold Type • S4E1025 Mar 20200
MUNA,I Know A Place,,Alex Strangelove7 Jun 20180
MUNA,Loudspeaker,"0:39The trio head to a bar, where Ophelia tries to convince Jules to head home; Jules points out that Evan is with another girl, then tells Ophelia she needs to go talk to him; Evan tells Ophelia to get back to him when she sobers up; Harris tells Ophelia he got kicked off the law journal; Nate and his buddies arrive at the bar.",Sweet/Vicious • S1E79 Jan 20170
LOLO,I Don't Wanna Have To Lie,,A Simple Favor13 Sep 20181
LOLO,Not Gonna Let You Walk Away,"0:58""You won a trial because you had a trial""; end of day montage; shared cereal.",For The People • S1E219 Mar 20181
LOLO,Not Gonna Let You Walk Away,,The Bold Type • S1E119 Jun 20170
LOLO,The Courtyard,"0:56Tyler notices that a picture on Carter's Facebook page was photo shopped to create the skiing text message he received; Harris looks through the comments on his vigilante article, then phones Barton; Evan shows up at Ophelia's door and asks if she really meant what she said about her feeling for him; Tyler files a missing person report; Jules returns to her support group.",Sweet/Vicious • S1E79 Jan 20171
SPC-ECO,Fading out of Time,0:08McKenna and Alex recant their statements against Violet.,Light As A Feather • S2E225 Jul 20190
SPC-ECO,Think Twice,"0:13McKenna and Violet text back and forth in class, making plans to get together that night.",Light As A Feather • S1E411 Oct 20180
SPC-ECO,Bare To Lie,0:18McKenna invites Henry into her house.,Light As A Feather • S1E511 Oct 20180
SPC-ECO,Burn It Down (Vectronic Remix),0:28Simon returns to the feeder bar to confront Quinn over Heidi's death.,Shadowhunters • S2E159 Jul 20170
SPC-ECO,Under My Skin ,"0:27Lydia looks around Stiles' room, then Sheriff Stilinski says he's willing to discuss the possibility he had a son.",Teen Wolf • S6E79 Jan 20170
Blank-Range,Scrapin',0:30Booth and Aubrey stop by Matthew Coburn's trailer to question him.,Bones • S12E29 Jan 20170
Gene-Clark,Because of You,,This is Us • S1E119 Jan 201711
Pale-Honey,Lesson Learned, ,Trick17 Oct 20190
Pale-Honey,"The Heaviest of Storms (Devotion, Pt. 1)",,Trick17 Oct 20190
Pale-Honey,Over Your Head,,Good Behavior • S1E109 Jan 20170
3D-Friends,How It Feels Now,0:41Lena informs Morgan that her mother will kill him if he doesn't make a confession that tried to kill her as drone controlled by her mother appears.,Supergirl • S3E1228 Jan 20180
3D-Friends,How It Feels Now,0:06Tyler receives a call from his mom asking about Carter.,Sweet/Vicious • S1E79 Jan 20170
The-Aftershow,Give Up,0:25The group heads back to the Vinylton; Jules comments on the deliciousness of sour worms; Harris publishing his vigilante article; Jules asks Ophelia why she's being so mean to Evan.,Sweet/Vicious • S1E79 Jan 20172
Clay-Blaker,Heartbreak Highway,"0:01A Texas Ranger transports a prisoner back to Texas, then is ambushed.",Lethal Weapon • S1E1110 Jan 20170
Fletcher-C-Johnson,Lonely Life,0:02A pair of beat cops fine Riggs for having his dog off leash in the park.,Lethal Weapon • S1E1110 Jan 20170
Fletcher-C-Johnson,Send Me Your Love,,Outcast • S1E316 Jun 20160
Bohemian-Hideaway-feat-Lucie-Ivanovova,My Bite ,0:59808 'We Have History Together' promo. ,The Vampire Diaries • S8E78 Dec 20160
Don-Azpiazu-and-His-Orchestra,La Guajira - Country Woman,,Live By Night12 Jan 20170
The-Naked-Brothers-Band,L.A.,0:53Mac and Jack are reunited with Bozer and Riley; Cynthia joins them as she leaves debriefing.,MacGyver • S1E1312 Jan 20170
DonCat,While I'm Here,0:16The detective sits in his car listening to this song in the radio.,The Sinner • S1E11 Aug 20170
DonCat,Western,0:21Marg and Malligo enjoy drinks at a bar and are hit on by a pair of guys.,Sleepy Hollow • S4E212 Jan 20170
Francesco-Chisci-and-Marco-Di-Maggio,Blue Jeans Boogie,"0:59A trucker comes across the Headless Horseman on the outskirts of Washington, D.C.",Sleepy Hollow • S4E212 Jan 20170
Neil-Patrick-Harris,A Series of Unfortunate Events,0:01Theme song for the TV series.,A Series of Unfortunate Events  • S1E112 Jan 20171
Jason-Aldean,On My Highway,,SGT. Will Gardner10 Jan 20190
Jason-Aldean,Dirt Road Anthem,0:18Sean and his friends are drinking beer and playing video games.,Patriots Day12 Jan 20171
Abel-Ramos-and-Albert-Neve,Let the Bass Be Louder,0:48Vincent and Thomas are chased into the club.,Sleepless12 Jan 20171
Steven-Cooper,Bigger,,Cobra Kai • S2E923 Apr 20190
Steven-Cooper,Louder!,1:10Novak holds Rubino at gunpoint before crossing paths with Vincent in the club.,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Reunited,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Opener,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Taken,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,I Need the Bag,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Mr. Novak,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Find Him,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Hide the Drugs,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,In the Air Vent,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Ten Minutes,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Fake Cocaine,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Vince Meets Novak,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Kitchen Fight,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Crime Scene,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Pool Fight,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Are You In On This,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Bryant Spots Vincent,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Tongue In the Box,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Internal Affairs,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Voicemail,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Showdown,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Rubino Arrested,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Bryant Finds Out,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Red Car Chase,,Sleepless12 Jan 20170
Michael-Kamm-and-Jaro-Messerschmidt,Hospital,,Sleepless12 Jan 20170
Planet-Melvin,Havin' Fun ,0:15Sasha and John are dancing with friends at the party as Virgil talks with Elliot about his future at college.,The Bye Bye Man12 Jan 20171
The-Newton-Brothers-and-Randy-Cooke,Bye Bye Love ,1:10Elliot sings along to the song on the car stereo as he drives to Ms. Redmon's house.,The Bye Bye Man12 Jan 20173
Traditional,Hark! The Herald Angels Sing,0:15Violet remembers awakening on Christmas Eve and finding her parents dead from a gas leak.,Light As A Feather • S2E525 Jul 20190
Traditional,O Holy Night,0:22McKenna goes to sleep with Trey watching over her; end credits.,Light As A Feather • S2E525 Jul 20190
Traditional,Silent Night,"0:54At Pop's, Betty, Archie, Veronica and Jughead discuss Svenson and the Black Hood.",Riverdale • S2E912 Dec 20171
Traditional,We Wish You A Merry Christmas,0:31Murtaugh and Riggs return to the Herald Club to confront Grant Davenport about the truck the exploded.,Lethal Weapon • S2E1011 Dec 20170
Traditional,Frère Jacques ,0:33The movie characters talk about the importance of tradition as Klaus asks Monty why the movie has subtitles.,A Series of Unfortunate Events  • S1E312 Jan 20170
Ronald-Stein,Spider Baby 11 ,"0:38Monty has the movie rewound to the party he missed, then asks about getting tickets to Peru.",A Series of Unfortunate Events  • S1E312 Jan 20170
Ronald-Stein,Nancy Got Her Man ,0:39The movie ends and 'Stefano' comments on how the villagers should have been eaten.,A Series of Unfortunate Events  • S1E312 Jan 20170
Metronomy,The Look,,Sneaky Pete • S1E312 Jan 20177
Nick-Lucas,Tiptoe Through the Tulips,The song playing over the credits. ,Sneaky Pete • S1E412 Jan 20170
Dylan-LeBlanc,Renegade,0:46,The Good Doctor • S3E1516 Feb 20200
Dylan-LeBlanc,Domino,Shaun waits at a resturant when Lea arrives for their lunch meeting; Shaun asks Lea for help sorting out if he should do the TV interview; Lea tells Shaun she's thinking of quiting her job.,The Good Doctor • S3E149 Feb 20200
Dylan-LeBlanc,Easy Way Out,Pete and Otto are talking at the bar. ,Sneaky Pete • S1E512 Jan 20170
Dylan-LeBlanc,Look How Far We've Come,,Shameless • S6E323 Jan 20160
I-Roy,Tiddle Le Bop,Pete walking in the park. ,Sneaky Pete • S1E612 Jan 20170
Oliver-Riot,Hallucinate,,Virgin River • S1E45 Dec 20190
Oliver-Riot,Hallucinate,"0:12""You have to unwrap your present. And by present, I mean... me.""; ""He's still your father.""",The Royals • S3E614 Jan 20171
The-Years,The Fear,,Good Trouble • S2E1511 Feb 20200
The-Years,Yazz,,October Faction • S1E322 Jan 20200
The-Years,The Fear,,Animal Kingdom • S4E524 Jun 20191
The-Years,Yazz,"0:15Jughead gives out orders to track down the Ghoulies; FP finishes putting a Serpents tattoo on Archie, then he and Jughead give Archie advice on how to deal with being in jail.",Riverdale • S3E19 Oct 20181
The-Years,Fell Asleep Dreaming,,Insatiable • S1E710 Aug 20180
The-Years,The Fear,0:47Evita arves a figurine of Tandy; montage of Tandy and Tyrone separately wandering through the streets; Father Delgado continues talking about heroes; Tandy finds her hideout trashed and Liam gone.,Cloak & Dagger • S1E925 Jul 20180
The-Years,Yazz,"0:44Cameron tries to reassure Kirsten that Camille and Linus will be okay, just as a pizza delivery guy shows up at their door.",Stitchers • S3E96 Aug 20170
The-Years,Yazz,0:09,The Originals • S4E74 May 20172
The-Years,The Fear,0:46,The Originals • S4E627 Apr 20171
The-Years,Electric Intervention,0:17The draw.,The Royals • S3E721 Jan 20171
The-Years,You Don't Have to Take My Call,0:05Maze starts gobbling cereal after an unsatisfactory conversation with Chloe; city montage.,Lucifer • S2E1115 Jan 20173
Dragonette-and-Mike-Mago,Secret Stash,0:14Chloe brings up the differences between herself and Lucifer as they go to question Andy Kleinberg.,Lucifer • S2E1115 Jan 20170
Emil-Viklicky,If It Ain't Hip,,Horse Girl6 Feb 20200
Emil-Viklicky,Payin Dues ,0:47Maze joins Dan at the bar and tells him he should come clean; while Chloe and Lucifer listen in; 'Burt' approaches Maze.,Lucifer • S2E1115 Jan 20170
Danica-Dora,I Don't Wanna Leave Ya,,Virgin River • S1E65 Dec 20190
Danica-Dora,I Don't Wanna Leave Ya,"0:41Clary manages to track down Simon's mother, then she kisses Simon as part of her encouragement for him to tell his mother the truth.",Shadowhunters • S2E315 Jan 20170
Tony-Lee-Stafford-Jr-Michael-Dennis-Smith-Nineoneone,Why ,"0:17Raphael teaches Isabelle how to make tamales, then tells her about his little sister; Raphael bites Isabelle's wrist.",Shadowhunters • S2E926 Feb 20172
Tony-Lee-Stafford-Jr-Michael-Dennis-Smith-Nineoneone,Be My Devil ,0:59212 'Love Handles' promo.,Lucifer • S2E1115 Jan 20171
Edmund-King,Nightly Business Report ,0:01Flashback to Jeff seeing a news story about Holden awakening from his coma.,Beyond • S1E415 Jan 20171
Freedom-Kevin-Skaggs-and-Alexander-Pol,Fight Night,0:38A-Train is introduced onto the field; Billy tells Frenchie he's clear to go into the locker room.,The Boys • S1E325 Jul 20190
Freedom-Kevin-Skaggs-and-Alexander-Pol,Fight Night,,Insatiable • S1E310 Aug 20180
Freedom-Kevin-Skaggs-and-Alexander-Pol,One Way Out,0:58Riley and Luke stumble into his dorm room to find Holden waiting for them.,Beyond • S1E415 Jan 20171
Mura-Masa,Love$ick (feat. A$AP Rocky),0:02Jules returns to Ophelia's place and finds her in bed with Evan; Jules asks Ophelia how she plans to balance being a girlfriend and a vigilante.,Sweet/Vicious • S1E816 Jan 20170
Youngblood,Feel Alright,"0:15Ophelia asks Owen if he wants to go to the bacchanal, but he says he has plans with turtles.",Sweet/Vicious • S1E816 Jan 20170
Magic-City-Hippies,Heart Wants,0:16Barton explains the panic button to Brady; Miles offers Nate help in getting Kennedy back. ,Sweet/Vicious • S1E816 Jan 20170
Layne,I Got You,0:27Tyler drops by Vinylton and asks Harris if he has seen Jules; Harris tells Tyler they're going to the bacchanal to find Jules.,Sweet/Vicious • S1E816 Jan 20170
CMD-CTRL-feat-Steph-Bizzle,Mission Control ,0:33Jules and Ophelia beat up Brady; Barton finds the panic button in Brady's empty room.,Sweet/Vicious • S1E816 Jan 20170
Skott,Porcelain,"0:34Ophelia has to pull Jules away from continuing to hit Brady in the face, then says she needs to find a way to deal with her rape before she goes too far; Ophelia calls 911 for Brady.",Sweet/Vicious • S1E816 Jan 20171
A-R-I-Z-O-N-A,Oceans Away,0:08Kara gives a goobbye speech before leaving; Kara and Mon-El arrive back on Argo City.,Supergirl • S3E213 Jun 20181
A-R-I-Z-O-N-A,Electric Touch,0:52The wrap party; Cameron asks his team to explain the bullet catch.,Deception • S1E110 Mar 20180
A-R-I-Z-O-N-A,Feed the Beast,"0:32At The Hunter's Moon, the Shadowhunters and Downworlders celebrate Valentine's death; Isabelle and Clary make a toast to family; Clary tells Simon she needs him in her life; Maia asks Simon why the Seelie Queen let them go.",Shadowhunters • S2E2013 Aug 20173
A-R-I-Z-O-N-A,Cross My Mind,0:43Veach updates Tyler on his search for Carter and says there is something fishy about his text messages.,Sweet/Vicious • S1E816 Jan 20171
